file,npts,vmin,vmax,vstep_med,Lmax,Jmax,PDmax,pd_noise_off,L_per_PDV,noise_L_equiv,J_leak,J_rev,EQEmax,L_at_EQEmax,EQE_1,EQE_10,EQE_100,EQE_1000,lum_per_mW
2023-12-20_SpPVKmCPCN11n12_d21_p2_jvl_s1_eval.csv,84,-2.0,9.0,0.1,11814.84,94.41267,0.0583762,nan,202391.40803140245,nan,0.00263,0.00395,5.98,896.39,nan,nan,4.460165312412546,5.98,147907.36104156234
2023-12-20_SpPVKmCPCN11n12_d21_p4_jvl_s1_eval.csv,84,-2.0,9.0,0.1,10781.93,79.92638,0.0532727,nan,202391.38748561667,nan,0.00245,0.0034,6.59,543.4,nan,nan,5.492921924817559,6.412139088388606,147900.27434842248
2023-12-20_SpPVKmCPCN11n12_d21_p5_jvl_s1_eval.csv,84,-2.0,9.0,0.1,9918.67,72.91423,0.0490074,nan,202391.34549050973,nan,0.0022,0.0031,6.61,657.16,nan,nan,5.558186374671453,6.446642632246054,147907.39636146734
2023-12-20_SpPVKmCPCN11n12_d21_p7_jvl_s1_eval.csv,84,-2.0,9.0,0.1,10161.56,88.42965,0.0502075,nan,202391.34082899816,nan,0.02027,0.03843,4.29,1718.69,nan,nan,1.8009766222660566,4.224240561672365,147912.08151382825
2023-12-20_SpPVKmCPCN11n12_d21_p8_jvl_s1_eval.csv,84,-2.0,9.0,0.1,9815.68,73.91072,0.0484985,nan,202391.3840537468,nan,0.00275,0.00365,6.26,652.83,nan,nan,5.041191212724961,6.121439071326315,147915.611814346
2023-12-20_SpPVKmCPCN11n12_d22_p1_jvl_s1_eval.csv,84,-2.0,9.0,0.1,8605.59,61.99975,0.0413503,nan,208114.33775175974,nan,0.00255,0.0033,5.9,775.93,nan,nan,3.9736438158596266,5.8912954947669744,146602.89608177173
2023-12-20_SpPVKmCPCN11n12_d22_p2_jvl_s1_eval.csv,84,-2.0,9.0,0.1,9005.51,66.22105,0.0432719,nan,208114.4550962577,nan,0.0027,0.00342,6.3,839.39,nan,nan,4.891708433970063,6.233191614020526,146597.9163275273
2023-12-20_SpPVKmCPCN11n12_d22_p4_jvl_s1_eval.csv,84,-2.0,9.0,0.1,8145.6,57.71262,0.03914,nan,208114.32898729068,nan,0.00347,0.00565,6.51,628.67,nan,nan,5.55797131867291,6.346673517386162,146609.07127429807
2023-12-20_SpPVKmCPCN11n12_d22_p5_jvl_s1_eval.csv,84,-2.0,9.0,0.1,4951.4,29.9397,0.0237917,nan,208114.37776057038,nan,0.00335,0.00437,6.49,626.11,nan,nan,5.019320746590639,6.298710256569425,146577.85671995263
2023-12-20_SpPVKmCPCN11n12_d22_p6_jvl_s1_eval.csv,84,-2.0,9.0,0.1,7060.64,49.45242,0.0339267,nan,208114.30968227432,nan,0.01012,0.01147,5.88,185.06,nan,nan,4.430601289004348,5.2867217804589295,146607.9734219269
2023-12-20_SpPVKmCPCN11n12_d22_p7_jvl_s1_eval.csv,84,-2.0,9.0,0.1,7678.71,61.65107,0.0368966,nan,208114.37379012324,nan,0.00353,0.00458,5.09,789.02,nan,nan,3.7850953666802956,5.071824139300026,146596.21993127148
2023-12-20_SpPVKmCPCN11n12_d22_p8_jvl_s1_eval.csv,84,-2.0,9.0,0.1,8247.82,58.61213,0.0396312,nan,208114.40569467915,nan,0.00285,0.0037,6.48,608.07,nan,nan,5.924736239800458,6.3323396224465345,146601.84856025595
2023-12-20_SpPVKmCPCN11n12_d23_p1_jvl_s1_eval.csv,84,-2.0,9.0,0.1,6646.9,45.9069,0.0311429,nan,213432.3982746277,nan,0.00258,0.00337,5.86,649.92,nan,nan,4.507048377095196,5.736618259184276,154292.0148560817
2023-12-20_SpPVKmCPCN11n12_d23_p2_jvl_s1_eval.csv,84,-2.0,9.0,0.1,7607.92,55.4298,0.0356456,nan,213432.2323581904,nan,0.00295,0.00395,5.89,708.25,nan,nan,4.830400398372638,5.743303517323427,154287.56844453458
2023-12-20_SpPVKmCPCN11n12_d23_p4_jvl_s1_eval.csv,84,-2.0,9.0,0.1,5151.51,31.13207,0.0241365,nan,213432.2250491362,nan,0.0024,0.00322,6.82,285.08,nan,nan,5.637084651127486,6.170045562291785,154283.01886792452
2023-12-20_SpPVKmCPCN11n12_d23_p5_jvl_s1_eval.csv,84,-2.0,9.0,0.1,6504.67,43.286,0.0304765,nan,213432.32778794196,nan,0.00215,0.003,6.84,236.21,nan,nan,6.4417463234106815,6.122862025254416,154285.3415559772
2023-12-20_SpPVKmCPCN11n12_d23_p6_jvl_s1_eval.csv,84,-2.0,9.0,0.1,8013.51,58.28077,0.0375459,nan,213432.30981158797,nan,0.00217,0.00287,6.46,351.31,nan,nan,5.7939863776517875,6.052673873704807,154283.98151713517
2023-12-20_SpPVKmCPCN11n12_d23_p7_jvl_s1_eval.csv,84,-2.0,9.0,0.1,8911.86,67.53745,0.041755,nan,213432.26854926083,nan,0.00272,0.0039,14.68,21.22,nan,nan,6.249924928412919,6.0752322683807005,154291.2049861496
2023-12-20_SpPVKmCPCN11n12_d23_p8_jvl_s1_eval.csv,84,-2.0,9.0,0.1,6305.45,42.22277,0.0295431,nan,213432.28181976886,nan,0.0025,0.00358,5.8,731.8,nan,nan,4.552281431021841,5.710584909598583,154280.645950575
2023-12-20_SpPVKmCPCN11n12_d24_p1_jvl_s1_eval.csv,84,-2.0,9.0,0.1,7428.14,52.8024,0.0343209,nan,216432.01589647902,nan,0.0032,0.00407,9.13,428.41,nan,nan,8.844583248055304,8.74093337520002,105274.09297052155
2023-12-20_SpPVKmCPCN11n12_d24_p2_jvl_s1_eval.csv,84,-2.0,9.0,0.1,8344.08,64.00132,0.0385529,nan,216432.08743980838,nan,0.00362,0.00492,9.85,241.56,nan,nan,9.423676629546785,8.69424701385142,105274.79182437548
2023-12-20_SpPVKmCPCN11n12_d24_p4_jvl_s1_eval.csv,84,-2.0,9.0,0.1,7534.62,52.7321,0.0348129,nan,216432.08083595042,nan,0.00298,0.0038,10.8,58.03,nan,nan,9.620896982892322,8.92190453661286,105276.2330585441
2023-12-20_SpPVKmCPCN11n12_d24_p5_jvl_s1_eval.csv,84,-2.0,9.0,0.1,6964.82,47.91375,0.0321802,nan,216431.96415486134,nan,0.00285,0.00365,11.22,31.56,nan,nan,10.99714950665615,8.998654171519986,105272.3700120919
2023-12-20_SpPVKmCPCN11n12_d24_p6_jvl_s1_eval.csv,84,-2.0,9.0,0.1,7341.63,54.00745,0.0339212,nan,216431.9908703353,nan,0.00282,0.00385,10.33,96.79,nan,nan,10.128342282009369,8.512578853370073,105271.43676512763
2023-12-20_SpPVKmCPCN11n12_d24_p7_jvl_s1_eval.csv,84,-2.0,9.0,0.1,7646.3,56.394,0.0353289,nan,216431.8927305914,nan,0.00287,0.00367,13.47,19.28,nan,nan,9.62494970687272,8.74575170120035,105277.4335673964
2023-12-20_SpPVKmCPCN11n12_d24_p8_jvl_s1_eval.csv,84,-2.0,9.0,0.1,7820.68,67.83007,0.0361346,nan,216431.99698431423,nan,0.00328,0.0068,5.48,1562.05,nan,nan,3.8208820521140887,5.403448330635723,105272.31121281466
2023-12-20_SpPVKmCPCN11n12_d31_p1_jvl_s1_eval.csv,84,-2.0,9.0,0.1,0.0,0.0001,0.001311,0.00033603264413048305,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
2023-12-20_SpPVKmCPCN11n12_d31_p2_jvl_s1_eval.csv,84,-2.0,9.0,0.1,18540.33,214.21535,0.0969212,nan,191292.88963482337,nan,0.00222,0.00305,8.14,857.39,nan,nan,5.789716130824105,8.107747271994022,103600.41350022351
2023-12-20_SpPVKmCPCN11n12_d31_p3_jvl_s1_eval.csv,84,-2.0,9.0,0.1,19937.54,274.6895,0.1042252,nan,191292.84551040886,nan,0.0034,0.0043,7.62,757.06,nan,nan,6.290824382140134,7.552212630730863,103598.54507664328
2023-12-20_SpPVKmCPCN11n12_d31_p4_jvl_s1_eval.csv,84,-2.0,9.0,0.1,19490.85,266.12625,0.1018901,nan,191292.8712921313,nan,0.0876,1.31278,7.94,817.78,nan,nan,6.386767912065061,7.775262980890754,103597.58690336983
2023-12-20_SpPVKmCPCN11n12_d31_p5_jvl_s1_eval.csv,84,-2.0,9.0,0.1,19021.7,231.47958,0.0994376,nan,191292.89355930383,nan,0.00228,0.00315,7.92,472.36,nan,nan,6.354550154473517,7.723611865610902,103598.38788736997
2023-12-20_SpPVKmCPCN11n12_d31_p6_jvl_s1_eval.csv,84,-2.0,9.0,0.1,16649.5,167.91445,0.0870367,nan,191292.86979131546,nan,0.0017,0.00272,8.71,1121.28,nan,nan,7.868359943050112,7.944506853195237,103599.65154626346
2023-12-20_SpPVKmCPCN11n12_d31_p7_jvl_s1_eval.csv,84,-2.0,9.0,0.1,17179.36,183.86798,0.0898066,nan,191292.89560115396,nan,0.0031,0.00405,8.45,694.95,nan,nan,7.201421714375778,8.2966789707577,103596.21298920581
2023-12-20_SpPVKmCPCN11n12_d31_p8_jvl_s1_eval.csv,84,-2.0,9.0,0.1,0.0,0.00117,0.0003167,3.331421526579172e-05,nan,nan,0.0001,0.00015,nan,nan,nan,nan,nan,nan,nan
2023-12-20_SpPVKmCPCN11n12_d32_p1_jvl_s1_eval.csv,84,-2.0,9.0,0.1,0.0,5e-05,0.0010302,0.0002860411546982749,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
2023-12-20_SpPVKmCPCN11n12_d32_p2_jvl_s1_eval.csv,84,-2.0,9.0,0.1,15039.99,146.33537,0.0745386,nan,201774.44476043567,nan,0.00235,0.00302,7.99,29.86,nan,nan,7.251751109719639,7.615628559069378,114905.56956222781
2023-12-20_SpPVKmCPCN11n12_d32_p4_jvl_s1_eval.csv,84,-2.0,9.0,0.1,17797.48,182.583,0.0882048,nan,201774.46102819237,nan,0.00308,0.00387,7.75,311.6,nan,nan,7.26,7.587436791922974,114903.99638453095
2023-12-20_SpPVKmCPCN11n12_d32_p5_jvl_s1_eval.csv,84,-2.0,9.0,0.1,13458.36,99.49837,0.0667,nan,201774.43644684978,nan,0.0033,0.0044,7.68,488.21,nan,nan,6.969252984092876,7.607544396089874,114901.05011525656
2023-12-20_SpPVKmCPCN11n12_d32_p6_jvl_s1_eval.csv,84,-2.0,9.0,0.1,15746.58,163.3077,0.0780405,nan,201774.48423283463,nan,0.0037,0.00528,5.73,1976.6,nan,nan,3.2238080928286736,5.558560410384837,114904.99124343258
2023-12-20_SpPVKmCPCN11n12_d32_p7_jvl_s1_eval.csv,84,-2.0,9.0,0.1,17153.27,178.7574,0.0850121,nan,201774.45240606938,nan,0.00353,0.00447,8.16,470.22,nan,nan,7.471007045494985,7.797265481276954,114898.98854578337
2023-12-20_SpPVKmCPCN11n12_d32_p8_jvl_s1_eval.csv,84,-2.0,9.0,0.1,17095.83,170.77627,0.0847274,nan,201774.46454230708,nan,0.00225,0.0033,7.72,1908.12,nan,nan,0.2872355953197866,3.974692606538365,114899.05235566908
2023-12-20_SpPVKmCPCN11n12_d33_p1_jvl_s1_eval.csv,84,-2.0,9.0,0.1,19602.25,199.12787,0.0933765,nan,209927.01603132702,nan,0.00267,0.0034,8.38,808.43,nan,nan,5.491777081000747,8.305499537964097,106725.37703489955
2023-12-20_SpPVKmCPCN11n12_d33_p2_jvl_s1_eval.csv,84,-2.0,9.0,0.1,20228.52,211.8404,0.0963598,nan,209926.98723682584,nan,0.00285,0.00378,8.61,492.49,nan,nan,6.940602663217626,8.514316903265644,106724.27983539096
2023-12-20_SpPVKmCPCN11n12_d33_p4_jvl_s1_eval.csv,84,-2.0,9.0,0.1,14414.57,120.28257,0.0686647,nan,209926.9831665536,nan,0.00217,0.00313,9.24,441.16,nan,nan,7.759403555373969,9.033212647256272,106719.2566817206
2023-12-20_SpPVKmCPCN11n12_d33_p5_jvl_s1_eval.csv,84,-2.0,9.0,0.1,16545.27,154.07913,0.0788144,nan,209927.0046484602,nan,0.0021,0.00298,9.27,236.44,nan,nan,8.128787582529036,8.91330597191975,106723.02135070632
2023-12-20_SpPVKmCPCN11n12_d33_p6_jvl_s1_eval.csv,84,-2.0,9.0,0.1,18256.99,182.85638,0.0869683,nan,209927.0031737216,nan,0.00235,0.00308,9.01,509.37,nan,nan,7.432302499035434,8.828237750072907,106722.33588589467
2023-12-20_SpPVKmCPCN11n12_d33_p7_jvl_s1_eval.csv,84,-2.0,9.0,0.1,19238.89,193.4867,0.0916456,nan,209927.01646840104,nan,0.00293,0.0046,8.86,382.4,nan,nan,7.736777859006291,8.675084308182253,106722.63826482497
2023-12-20_SpPVKmCPCN11n12_d33_p8_jvl_s1_eval.csv,84,-2.0,9.0,0.1,9405.32,61.71775,0.0448028,nan,209926.98453516586,nan,0.00247,0.00322,8.59,638.28,nan,nan,7.3021103310702475,8.409900943213099,106720.98036990808
2023-12-20_SpPVKmCPCN11n12_d34_p1_jvl_s1_eval.csv,84,-2.0,9.0,0.1,17415.61,164.17092,0.0794033,nan,219331.05086073186,nan,0.00237,0.00358,4.69,2387.99,nan,nan,1.6522004773618089,4.349006969318609,151703.91986062718
2023-12-20_SpPVKmCPCN11n12_d34_p2_jvl_s1_eval.csv,84,-2.0,9.0,0.1,0.0,2e-05,0.0006873,0.00019080264237579373,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
2023-12-20_SpPVKmCPCN11n12_d34_p4_jvl_s1_eval.csv,84,-2.0,9.0,0.1,17861.12,158.50248,0.0814345,nan,219331.06660133725,nan,0.0026,0.0033,7.27,489.53,nan,nan,5.701655690622916,7.099551652160701,151699.67725496856
2023-12-20_SpPVKmCPCN11n12_d34_p5_jvl_s1_eval.csv,84,-2.0,9.0,0.1,17665.58,161.25497,0.080543,nan,219331.0652107824,nan,0.75522,0.9805,4.82,2989.18,nan,nan,0.9336647214816496,3.874389312928471,151700.98754830402
2023-12-20_SpPVKmCPCN11n12_d34_p6_jvl_s1_eval.csv,84,-2.0,9.0,0.1,9988.29,67.54387,0.0455398,nan,219331.1269176617,nan,0.00375,0.00528,7.45,231.99,nan,nan,6.943686682827723,6.895268770519101,151705.49817739977
2023-12-20_SpPVKmCPCN11n12_d34_p7_jvl_s1_eval.csv,84,-2.0,9.0,0.1,18003.81,167.23597,0.0820851,nan,219331.0563401951,nan,0.0024,0.00315,8.71,70.6,nan,nan,7.623390198188941,6.809696768200098,151700.45500505564
2023-12-20_SpPVKmCPCN11n12_d34_p8_jvl_s1_eval.csv,84,-2.0,9.0,0.1,16379.05,141.09975,0.0746773,nan,219331.10962785632,nan,0.00232,0.0032,7.22,731.12,nan,nan,7.0296189938852,6.925584153034115,151700.009261832
2023-12-21_F6T2-Irppy-Batch1_d24_p1_jvl_s1_eval.csv,71,-2.0,7.0,0.1,10644.12,109.25988,0.0354687,nan,300099.0564699249,nan,20.97007,35.656,3.16,2228.54,nan,nan,0.27549721111682257,2.4409837155573597,155479.4040315513
2023-12-21_F6T2-Irppy-Batch1_d24_p2_jvl_s1_eval.csv,71,-2.0,7.0,0.1,15030.55,199.5893,0.0500853,nan,300099.03485885914,nan,28.72265,46.84795,2.34,1883.42,nan,nan,0.41048481601291903,1.4980536405320335,155467.00455109638
2023-12-21_F6T2-Irppy-Batch1_d24_p4_jvl_s1_eval.csv,71,-2.0,7.0,0.1,11632.71,121.3937,0.0387629,nan,300099.0637955364,nan,0.02358,0.06702,3.26,849.52,nan,nan,2.3975955834369023,2.35082870184852,155475.9422614274
2023-12-21_F6T2-Irppy-Batch1_d24_p5_jvl_s1_eval.csv,71,-2.0,7.0,0.1,403.84,3.75562,0.0013457,4.372521829028269e-05,nan,nan,0.0,0.0,3.27,350.01,nan,nan,nan,nan,155323.0769230769
2023-12-21_F6T2-Irppy-Batch1_d24_p6_jvl_s1_eval.csv,71,-2.0,7.0,0.1,0.0,0.77882,7.39e-05,2.710533428095146e-05,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
2023-12-21_F6T2-Irppy-Batch1_d24_p7_jvl_s1_eval.csv,71,-2.0,7.0,0.1,238.16,1.97662,0.0007936,3.3014973496884713e-05,nan,nan,2e-05,2e-05,3.38,238.16,nan,nan,nan,nan,155660.13071895426
2024-01-17_50grad_d31_p1_jvl_s1_eval.csv,49,-2.0,6.0,0.1,537.05,156.20525,0.004456,nan,120523.70671010803,nan,0.0038,0.0091,71183.63,364.43,nan,0.01,1918.7514123400915,nan,50191.588785046726
2024-01-17_50grad_d31_p1_jvl_s2_eval.csv,49,-2.0,6.0,0.1,23.33,158.5165,0.0001936,nan,nan,nan,0.0044,0.00905,2463.7,21.28,nan,nan,nan,nan,50717.391304347824
2024-01-17_50grad_d31_p1_jvl_s3_eval.csv,49,-2.0,6.0,0.1,2224.28,151.01232,0.0184551,nan,120523.96055089716,nan,0.00395,0.00867,1.23,371.7,nan,nan,1.14,1.1896316454703224,50209.480812641086
2024-01-17_50grad_d31_p1_jvl_s4_eval.csv,69,-2.0,8.0,0.1,23909.29,4150.1525,0.1983782,nan,120523.78570678446,nan,0.00397,0.00852,1.12,1043.21,nan,nan,0.98,1.1176701126704829,50210.61363349994
2024-01-17_50grad_d31_p2_jvl_s1_eval.csv,49,-2.0,6.0,0.1,27.0,26248.075,0.000224,nan,nan,nan,4621.315,6002.045,nan,nan,nan,nan,nan,nan,50000.0
2024-01-17_50grad_d31_p2_jvl_s2_eval.csv,49,-2.0,6.0,0.1,407.23,13112.545,0.0033788,nan,120524.71880059988,nan,4071.7125,5469.9425,nan,nan,nan,nan,nan,nan,50213.31689272504
2024-01-17_50grad_d31_p3_jvl_s1_eval.csv,49,-2.0,6.0,0.1,12.69,228.05828,0.0001053,nan,nan,nan,0.00125,0.00252,736.01,11.78,nan,nan,nan,nan,50760.0
2024-01-17_50grad_d31_p3_jvl_s2_eval.csv,49,-2.0,6.0,0.1,3023.1,207.07088,0.025083,nan,120524.01957460359,nan,0.00183,0.00397,1.26,178.57,nan,nan,1.157945946695228,1.2256623364193513,50209.267563527654
2024-01-17_50grad_d31_p4_jvl_s1_eval.csv,49,-2.0,6.0,0.1,22.02,0.0,0.0004229,8.449262383121114e-05,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,50045.454545454544
2024-01-17_50grad_d31_p4_jvl_s2_eval.csv,49,-2.0,6.0,0.1,18.25,0.00025,0.0001514,3.223181974374167e-05,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,50694.44444444444
2024-01-17_50grad_d31_p5_jvl_s1_eval.csv,49,-2.0,6.0,0.1,37.53,0.0,0.0004062,9.653582317557002e-05,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,50040.0
2024-01-17_50grad_d31_p5_jvl_s2_eval.csv,49,-2.0,6.0,0.1,13.05,0.0,0.0006736,0.00012813530372217881,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,50192.3076923077
2024-01-17_50grad_d31_p5_jvl_s3_eval.csv,49,-2.0,6.0,0.1,0.0,2e-05,0.0001205,2.8231947455725703e-05,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
2024-01-17_50grad_d31_p5_jvl_s4_eval.csv,69,-2.0,8.0,0.1,0.0,0.0004,7.1e-05,2.563575687802766e-05,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
2024-01-17_50grad_d31_p6_jvl_s1_eval.csv,49,-2.0,6.0,0.1,0.0,155.00547,0.0001772,nan,nan,nan,0.0006,0.00155,nan,nan,nan,nan,nan,nan,nan
2024-01-17_50grad_d31_p6_jvl_s2_eval.csv,49,-2.0,6.0,0.1,2160.67,149.50385,0.0179273,nan,120523.53455145488,nan,0.00092,0.00217,1.21,204.5,nan,nan,1.14,1.1775744082349129,50213.107134557285
2024-01-17_50grad_d31_p7_jvl_s1_eval.csv,49,-2.0,6.0,0.1,0.0,155.56225,0.0002093,nan,nan,nan,0.00285,0.00542,nan,nan,nan,nan,nan,nan,nan
2024-01-17_50grad_d31_p7_jvl_s2_eval.csv,49,-2.0,6.0,0.1,2181.03,150.15145,0.0180963,nan,120523.5710030449,nan,0.0043,0.01025,1.22,212.62,nan,nan,1.1711444404333127,1.18,50207.8729281768
2024-01-17_50grad_d31_p8_jvl_s1_eval.csv,49,-2.0,6.0,0.1,49.69,26248.125,0.0004123,nan,nan,nan,7328.1775,9821.32,nan,nan,nan,nan,nan,nan,50191.91919191919
2024-01-17_50grad_d31_p8_jvl_s2_eval.csv,49,-2.0,6.0,0.1,9.65,26247.7,8.01e-05,nan,nan,nan,7383.92,9931.755,nan,nan,nan,nan,nan,nan,50789.47368421053
2024-01-17_50grad_d43_p1_jvl_s1_eval.csv,49,-2.0,6.0,0.1,1838.8,52.28775,0.0100253,nan,183416.44408773337,nan,0.001,0.0017,2.53,448.31,nan,nan,2.330266348080376,2.45,59876.261803972644
2024-01-17_50grad_d43_p2_jvl_s1_eval.csv,49,-2.0,6.0,0.1,3634.23,110.41953,0.0198141,nan,183416.35223090477,nan,0.00057,0.001,439.89,21.44,nan,nan,3.096839169782179,2.4254357424443866,59871.99341021417
2024-01-17_50grad_d43_p3_jvl_s1_eval.csv,49,-2.0,6.0,0.1,3417.27,103.1748,0.0186312,nan,183416.25897782866,nan,0.25325,0.32653,2.43,713.32,nan,nan,1.5706522264693674,2.3972017496852494,59868.079887876665
2024-01-17_50grad_d43_p4_jvl_s1_eval.csv,49,-2.0,6.0,0.1,3806.33,113.93692,0.0207524,nan,183416.52769420855,nan,0.0012,0.00258,2.55,141.4,nan,nan,2.3875694784762254,2.442327664137172,59866.78200692042
2024-01-17_50grad_d43_p5_jvl_s1_eval.csv,49,-2.0,6.0,0.1,3856.33,113.9494,0.021025,nan,183416.40479893092,nan,0.00035,0.00055,4.29,15.13,nan,nan,2.5765164295702494,2.4792101930283197,59871.603788231645
2024-01-17_50grad_d43_p6_jvl_s1_eval.csv,49,-2.0,6.0,0.1,745.42,20.82955,0.0040641,2.0684784684891395e-05,183416.48590021694,3.7939305185054057,0.0,2e-05,2.64,335.58,nan,nan,2.314391238059076,nan,59873.09236947791
2024-01-17_50grad_d43_p7_jvl_s1_eval.csv,49,-2.0,6.0,0.1,0.0,1705.73,0.0001066,nan,nan,nan,327.627,447.952,nan,nan,nan,nan,nan,nan,nan
2024-01-17_50grad_d43_p8_jvl_s1_eval.csv,49,-2.0,6.0,0.1,1341.18,36.75065,0.0073122,nan,183417.0424672466,nan,2.9384,6.46245,2.6,44.97,nan,nan,2.127145962209315,2.475420047072192,59874.107142857145
2024-01-17_BSBCz cavity_d11_p1_jvl_s1_eval.csv,49,-2.0,6.0,0.1,0.0,26248.3,7.9e-05,nan,nan,nan,8827.4,11803.58,nan,nan,nan,nan,nan,nan,nan
2024-01-17_BSBCz cavity_d11_p2_jvl_s1_eval.csv,49,-2.0,6.0,0.1,0.0,26248.55,6.32e-05,nan,nan,nan,10597.705,14063.8825,nan,nan,nan,nan,nan,nan,nan
2024-01-17_BSBCz cavity_d11_p3_jvl_s1_eval.csv,69,-2.0,8.0,0.1,1436.39,196.17128,0.0100781,nan,142526.17430673455,nan,5.55392,5.37178,0.67,274.28,nan,nan,0.6326696488705185,0.6410196959267032,45311.987381703475
2024-01-17_BSBCz cavity_d11_p4_jvl_s1_eval.csv,49,-2.0,6.0,0.1,0.0,2e-05,6.02e-05,2.1793428161651573e-05,nan,nan,0.0,2e-05,nan,nan,nan,nan,nan,nan,nan
2024-01-17_BSBCz cavity_d11_p5_jvl_s1_eval.csv,49,-2.0,6.0,0.1,0.0,2e-05,6.2e-05,1.9395588320905244e-05,nan,nan,0.0,2e-05,nan,nan,nan,nan,nan,nan,nan
2024-01-17_BSBCz cavity_d11_p6_jvl_s1_eval.csv,49,-2.0,6.0,0.1,0.0,26248.4,8.32e-05,nan,nan,nan,0.0168,0.04022,nan,nan,nan,nan,nan,nan,nan
2024-01-17_BSBCz cavity_d11_p7_jvl_s1_eval.csv,49,-2.0,6.0,0.1,0.0,26248.45,5.25e-05,nan,nan,nan,9235.9075,12334.395,nan,nan,nan,nan,nan,nan,nan
2024-01-17_BSBCz cavity_d11_p8_jvl_s1_eval.csv,49,-2.0,6.0,0.1,0.0,26248.5,6.24e-05,nan,nan,nan,8064.3175,10708.81,nan,nan,nan,nan,nan,nan,nan
2024-01-17_BSBCz cavity_d12_p1_jvl_s1_eval.csv,49,-2.0,6.0,0.1,0.0,26247.55,0.0001007,nan,nan,nan,16.99168,32.01552,nan,nan,nan,nan,nan,nan,nan
2024-01-17_BSBCz cavity_d12_p2_jvl_s1_eval.csv,49,-2.0,6.0,0.1,0.0,26247.5,5.47e-05,nan,nan,nan,5459.165,6684.1125,nan,nan,nan,nan,nan,nan,nan
2024-01-17_BSBCz cavity_d12_p3_jvl_s1_eval.csv,49,-2.0,6.0,0.1,145.25,18.20782,0.0010191,nan,nan,nan,0.02895,0.06695,0.69,145.25,nan,nan,0.6355850842169525,nan,45249.22118380062
2024-01-17_BSBCz cavity_d12_p4_jvl_s1_eval.csv,49,-2.0,6.0,0.1,0.0,26247.6,5.58e-05,nan,nan,nan,5646.085,7146.025,nan,nan,nan,nan,nan,nan,nan
2024-01-17_BSBCz cavity_d12_p5_jvl_s1_eval.csv,49,-2.0,6.0,0.1,0.0,26247.65,6.42e-05,nan,nan,nan,21.20415,35.1801,nan,nan,nan,nan,nan,nan,nan
2024-01-17_BSBCz cavity_d12_p6_jvl_s1_eval.csv,49,-2.0,6.0,0.1,86.14,18048.2875,0.0006044,nan,nan,nan,7886.0275,10548.9725,nan,nan,nan,nan,nan,nan,45336.84210526316
2024-01-17_BSBCz cavity_d12_p7_jvl_s1_eval.csv,49,-2.0,6.0,0.1,38.31,20056.6775,0.0002688,nan,nan,nan,4841.9,6451.56,nan,nan,nan,nan,nan,nan,45070.588235294126
2024-01-17_BSBCz cavity_d12_p8_jvl_s1_eval.csv,49,-2.0,6.0,0.1,642.21,129.12615,0.0045059,nan,142526.17509467585,nan,0.1312,0.35428,0.46,11.97,nan,nan,0.3458799838217612,nan,45321.80663373324
2024-01-17_BSBCz cavity_d13_p1_jvl_s1_eval.csv,49,-2.0,6.0,0.1,79.06,13.05888,0.0005547,nan,nan,nan,0.03415,0.11933,0.53,79.06,nan,nan,nan,nan,45436.7816091954
2024-01-17_BSBCz cavity_d13_p2_jvl_s1_eval.csv,49,-2.0,6.0,0.1,85.06,10.65403,0.0005968,nan,nan,nan,0.01688,0.04205,0.71,74.07,nan,nan,nan,nan,45244.68085106383
2024-01-17_BSBCz cavity_d13_p3_jvl_s1_eval.csv,49,-2.0,6.0,0.1,0.0,26248.45,6.4e-05,nan,nan,nan,10824.3,14503.0975,nan,nan,nan,nan,nan,nan,nan
2024-01-17_BSBCz cavity_d13_p4_jvl_s1_eval.csv,49,-2.0,6.0,0.1,0.0,5e-05,5.64e-05,2.114228763711752e-05,nan,nan,2e-05,2e-05,nan,nan,nan,nan,nan,nan,nan
2024-01-17_BSBCz cavity_d13_p5_jvl_s1_eval.csv,49,-2.0,6.0,0.1,11.42,26248.175,8.01e-05,nan,nan,nan,8072.185,10791.635,nan,nan,nan,nan,nan,nan,45680.0
2024-01-17_BSBCz cavity_d13_p6_jvl_s1_eval.csv,69,-2.0,8.0,0.1,3145.89,595.137,0.0220724,nan,142526.10309730895,nan,0.0023,0.00487,0.65,21.31,nan,nan,0.38,0.3757381195431162,45303.715437788014
2024-01-17_BSBCz cavity_d13_p7_jvl_s1_eval.csv,49,-2.0,6.0,0.1,0.0,26248.275,7.4e-05,nan,nan,nan,9963.6075,13353.3475,nan,nan,nan,nan,nan,nan,nan
