file,noiseL,offL,pdnoise,LperPD,Eplateau,n_1_10,n_10_100,gain
2022-06-02_3T-TE-1st-order_d43_p4_jvl_s1_eval.csv,2.410341006859296,0.6111496144566506,1.498699436177915e-05,160828.8459096449,7.17,0,1,50.0
2022-06-02_3T-TE-1st-order_d43_p5_jvl_s1_eval.csv,2.221322722847072,-0.6038035890161487,1.765863811283305e-05,125792.41437836432,12.44,0,2,50.0
2022-06-02_3T-TE-1st-order_d43_p6_jvl_s1_eval.csv,4.823195480095313,1.214257954434703,2.9989612785096107e-05,160828.86813704675,7.01,0,1,50.0
2022-06-02_3T-TE-1st-order_d43_p7_jvl_s1_eval.csv,1.9388974032147475,-1.163579852419669,1.5413468136665415e-05,125792.41647780205,11.84,0,2,50.0
2022-06-02_3T-TE-1st-order_d43_p8_jvl_s1_eval.csv,3.692456087477711,-2.750173223989414,2.2958917112965062e-05,160828.84350815287,6.92,0,1,50.0
2022-06-02_3T-TE-1st-order_d44_p3_jvl_s1_eval.csv,4.4698461682325075,-6.919704027961227,2.758245592763632e-05,162053.95850026293,7.54,0,1,50.0
2022-06-02_3T-TE-1st-order_d44_p6_jvl_s1_eval.csv,4.076298997127453,0.7539978628971015,2.0273427805874368e-05,201066.0967725604,3.83,0,2,50.0
2022-06-02_3T-TE-1st-order_d44_p7_jvl_s1_eval.csv,6.407074174375005,0.48255839402286704,3.186552800441254e-05,201065.99750952795,3.64,0,2,50.0
2022-06-08_1st-MC-top-red-OLEDs_d11_p4_jvl_s1_eval.csv,0.14000132315744818,-0.7747512256376222,5.6650978220445e-06,24712.957755586034,15.79,1,3,50.0
2022-06-08_1st-MC-top-red-OLEDs_d12_p5_jvl_s1_eval.csv,0.5125313746804361,0.5295056036528548,2.2601474878128343e-05,22676.899514040895,24.83,1,3,50.0
2022-06-08_1st-MC-top-red-OLEDs_d13_p4_jvl_s1_eval.csv,0.28349602626868486,0.5590525468889084,1.1637964694147435e-05,24359.588099734567,24.34,1,3,50.0
2022-06-08_1st-MC-top-red-OLEDs_d13_p5_jvl_s1_eval.csv,0.49283760621703754,-0.2667374351051494,2.0231775063553424e-05,24359.583114625515,14.3,0,3,50.0
2022-06-08_1st-MC-top-red-OLEDs_d14_p4_jvl_s1_eval.csv,0.5357312286549827,0.09177633116002563,2.0430750244559192e-05,26221.808902864468,28.8,0,2,50.0
2022-06-08_1st-MC-top-red-OLEDs_d14_p5_jvl_s1_eval.csv,0.6693558290724668,0.1861748726082698,2.552667994254029e-05,26221.813043418282,28.09,1,3,50.0
2022-06-08_1st-MC-top-red-OLEDs_d14_p8_jvl_s1_eval.csv,0.34745969542147737,-0.2255076301895142,1.3250786140200638e-05,26221.817463896998,27.47,0,2,50.0
2022-06-08_1st-MC-top-red-OLEDs_d22_p1_jvl_s1_eval.csv,0.34348414816942835,-0.7649635398043552,1.609737728810366e-05,21337.895113092192,21.31,0,2,50.0
2022-06-08_1st-MC-top-red-OLEDs_d22_p8_jvl_s1_eval.csv,0.6966798515288454,0.08961917460447469,3.264988089139411e-05,21337.89871535112,25.9,1,2,50.0
2022-06-08_1st-MC-top-red-OLEDs_d23_p1_jvl_s1_eval.csv,0.4531138754114252,-0.3981590583499555,1.968778527130182e-05,23014.974471095695,25.73,0,3,50.0
2022-06-08_1st-MC-top-red-OLEDs_d23_p4_jvl_s1_eval.csv,0.25899359671540984,-0.3463755436758725,1.1253258787272836e-05,23014.986290755645,2.23,1,2,50.0
2022-06-08_1st-MC-top-red-OLEDs_d23_p5_jvl_s1_eval.csv,0.39901512013432533,-0.08745694732650501,1.7337187071597156e-05,23014.98613855395,25.56,1,3,50.0
2022-06-08_1st-MC-top-red-OLEDs_d23_p8_jvl_s1_eval.csv,1.1314485102688823,-0.6006906237877438,4.916142344924072e-05,23014.96642864919,0.275,1,2,50.0
2022-06-08_1st-MC-top-red-OLEDs_d24_p1_jvl_s1_eval.csv,0.27811462982243035,0.6081264792268432,1.170765419145384e-05,23754.94059479856,26.67,1,3,50.0
2022-06-08_1st-MC-top-red-OLEDs_d24_p4_jvl_s1_eval.csv,0.2575427237524263,0.9133773117138433,1.0841650653331757e-05,23754.936585535586,11.56,1,3,50.0
2022-06-08_1st-MC-top-red-OLEDs_d24_p5_jvl_s1_eval.csv,0.6865336718778108,0.7946026542370437,2.8900672810315142e-05,23754.937346398914,11.98,1,2,50.0
2022-06-08_1st-MC-top-red-OLEDs_d24_p8_jvl_s1_eval.csv,0.16605626099181345,0.8539898899744628,6.990390229132817e-06,23754.93435255807,26.14,0,3,50.0
2022-06-08_1st-MC-top-red-OLEDs_d32_p1_jvl_s1_eval.csv,0.29215149458380324,-0.4188057760337496,1.4300437056258105e-05,20429.550050426813,24.46,1,3,50.0
2022-06-08_1st-MC-top-red-OLEDs_d32_p4_jvl_s1_eval.csv,0.3777834314400661,0.17365109651141525,1.8492017797477432e-05,20429.540766048853,27.6,0,3,50.0
2022-06-08_1st-MC-top-red-OLEDs_d34_p4_jvl_s1_eval.csv,0.5348305427498168,0.20600748974950406,2.1678022665055655e-05,24671.55565862324,31.88,1,3,50.0
2022-06-08_1st-MC-top-red-OLEDs_d42_p4_jvl_s1_eval.csv,0.3813088830983346,-0.25698188159612156,1.825070013877702e-05,20892.835902123705,28.51,1,2,50.0
2022-06-08_1st-MC-top-red-OLEDs_d43_p1_jvl_s1_eval.csv,0.5934551728794856,0.010413545497858844,2.5644947520580606e-05,23141.212217464097,15.07,1,3,50.0
2022-06-08_1st-MC-top-red-OLEDs_d43_p4_jvl_s1_eval.csv,0.4383943480049995,0.7139066918543225,1.894430433314105e-05,23141.221778097977,13.31,1,3,50.0
2022-06-08_1st-MC-top-red-OLEDs_d43_p5_jvl_s1_eval.csv,0.37157962435778175,-0.355217605709177,1.6057051064528906e-05,23141.21209831772,8.925,1,2,50.0
2022-06-08_1st-MC-top-red-OLEDs_d43_p8_jvl_s1_eval.csv,0.4442464198158682,-0.2256267852471096,1.9197200316712852e-05,23141.208743293293,18.06,0,3,50.0
2022-06-08_1st-MC-top-red-OLEDs_d44_p1_jvl_s1_eval.csv,0.41801873258109523,0.6004826328919861,1.6846537725400236e-05,24813.331937685376,26.35,1,2,50.0
2022-06-08_1st-MC-top-red-OLEDs_d44_p5_jvl_s1_eval.csv,0.5856279869387682,-1.378380729019466,2.3601341769766676e-05,24813.33445579597,22.85,0,2,50.0
2022-06-08_1st-MC-top-red-OLEDs_d44_p8_jvl_s1_eval.csv,0.30111982860441383,-0.41190130343053205,1.2135405042912887e-05,24813.33153195976,22.94,0,2,50.0
2022-06-12_trOLEDs-bottom-emission_d11_p1_jvl_s1_eval.csv,0.3179827997691375,0.0750895144998638,1.185720596655609e-05,26817.683749951357,5.045,1,2,50.0
2022-06-12_trOLEDs-bottom-emission_d11_p4_jvl_s1_eval.csv,0.3876540019134051,-0.08581666855796799,1.4455149879011679e-05,26817.708924364997,4.9399999999999995,1,2,50.0
2022-06-12_trOLEDs-bottom-emission_d11_p5_jvl_s1_eval.csv,0.5817923979683962,0.4505374287318101,2.169434027574934e-05,26817.704091179174,4.91,1,2,50.0
2022-06-12_trOLEDs-bottom-emission_d11_p8_jvl_s1_eval.csv,0.5670560085561885,0.5014911918231987,2.1144832716701352e-05,26817.710792684422,4.995,1,2,50.0
2022-06-12_trOLEDs-bottom-emission_d12_p1_jvl_s1_eval.csv,0.3910089261730667,-0.1637622062437389,1.5519808131689143e-05,25194.185575959833,6.725,1,2,50.0
2022-06-12_trOLEDs-bottom-emission_d12_p4_jvl_s1_eval.csv,0.5728173814667545,0.7243328271469008,2.2736094651456744e-05,25194.185292066115,6.635,1,2,50.0
2022-06-12_trOLEDs-bottom-emission_d12_p5_jvl_s1_eval.csv,0.37434148071703627,0.18517724765968047,1.485825023345616e-05,25194.18335505857,6.625,1,2,50.0
2022-06-12_trOLEDs-bottom-emission_d12_p8_jvl_s1_eval.csv,0.5423038290021012,-0.2443835840353761,2.1524961106057403e-05,25194.183921172793,6.6899999999999995,1,2,50.0
2022-06-12_trOLEDs-bottom-emission_d14_p4_jvl_s1_eval.csv,0.49340898678734046,0.12339208509986944,1.919380108264124e-05,25706.684395806136,9.095,1,2,50.0
2022-06-12_trOLEDs-bottom-emission_d21_p1_jvl_s1_eval.csv,0.6032438574963918,-0.33636634710753427,2.5825150531991095e-05,23358.77410468988,5.98,1,3,50.0
2022-06-12_trOLEDs-bottom-emission_d21_p4_jvl_s1_eval.csv,0.36377814513100537,0.7451448172869939,1.5573513443910284e-05,23358.77170178664,6.08,1,3,50.0
2022-06-12_trOLEDs-bottom-emission_d21_p5_jvl_s1_eval.csv,0.37926960550663186,-0.7147779332005254,1.6236721070188746e-05,23358.755986945274,6.095000000000001,1,3,50.0
2022-06-12_trOLEDs-bottom-emission_d21_p8_jvl_s1_eval.csv,0.6788912742660896,0.1109540028889562,2.906369728716565e-05,23358.737450306566,6.115,1,3,50.0
2022-06-12_trOLEDs-bottom-emission_d22_p1_jvl_s1_eval.csv,0.38546215148178314,-0.90794741200849,1.725764758013096e-05,22335.729692705783,7.97,1,2,50.0
2022-06-12_trOLEDs-bottom-emission_d22_p4_jvl_s1_eval.csv,0.5586147058471784,-0.5673274702457494,2.500991803265257e-05,22335.727175029504,7.93,1,2,50.0
2022-06-12_trOLEDs-bottom-emission_d22_p5_jvl_s1_eval.csv,0.5131793308139112,0.21442278575808904,2.297573720253607e-05,22335.706849800943,7.805,1,2,50.0
2022-06-12_trOLEDs-bottom-emission_d22_p8_jvl_s1_eval.csv,0.3991237381187851,0.6164654600573186,1.786931448041586e-05,22335.70507454053,7.89,1,2,50.0
2022-06-12_trOLEDs-bottom-emission_d23_p1_jvl_s1_eval.csv,0.5505031897726647,-0.33141726611649835,2.4666706306274458e-05,22317.66101794602,9.3,1,2,50.0
2022-06-12_trOLEDs-bottom-emission_d23_p4_jvl_s1_eval.csv,0.49420436448854316,-0.9964839317305736,2.2144084988998752e-05,22317.669243685858,9.38,1,2,50.0
2022-06-12_trOLEDs-bottom-emission_d23_p5_jvl_s1_eval.csv,0.3530870087077609,-0.15957132079867412,1.582096394029138e-05,22317.667244569802,9.28,1,2,50.0
2022-06-12_trOLEDs-bottom-emission_d23_p8_jvl_s1_eval.csv,0.6058032127734582,1.2687588908991896,2.7144568517476934e-05,22317.65859101477,9.22,2,2,50.0
2022-06-12_trOLEDs-bottom-emission_d24_p1_jvl_s1_eval.csv,0.4081264854606565,0.4885387841228197,1.7585221067703414e-05,23208.493307497374,10.27,1,2,50.0
2022-06-12_trOLEDs-bottom-emission_d24_p5_jvl_s1_eval.csv,0.6470579838869238,0.5767315300298531,2.7880200860108596e-05,23208.512274843182,10.29,1,2,50.0
2022-06-12_trOLEDs-bottom-emission_d24_p8_jvl_s1_eval.csv,0.6699950731716655,0.12300500672066457,2.8868531310061477e-05,23208.491834087654,10.27,1,2,50.0
2022-06-12_trOLEDs-bottom-emission_d31_p1_jvl_s1_eval.csv,0.3242737390276749,-0.2747143502493231,1.298443683799956e-05,24974.031840847554,5.58,1,3,50.0
2022-06-12_trOLEDs-bottom-emission_d31_p4_jvl_s1_eval.csv,0.5646933679293278,0.19854350299207357,2.2611227299728777e-05,24974.02553359416,5.609999999999999,1,3,50.0
2022-06-12_trOLEDs-bottom-emission_d31_p5_jvl_s1_eval.csv,0.35058043450668164,-0.029968822657839615,1.4037806096395547e-05,24974.018881533015,5.654999999999999,1,3,50.0
2022-06-12_trOLEDs-bottom-emission_d31_p8_jvl_s1_eval.csv,0.6229030886591613,0.21352797823778302,2.494203079141712e-05,24974.032542430763,5.665,1,3,50.0
2022-06-12_trOLEDs-bottom-emission_d32_p1_jvl_s1_eval.csv,0.6668322898595398,0.04710243770508926,2.8314130747737954e-05,23551.218852544633,6.91,1,2,50.0
2022-06-12_trOLEDs-bottom-emission_d32_p4_jvl_s1_eval.csv,0.6847650244447132,1.0221229941732244,2.9075563538162565e-05,23551.221063899182,6.970000000000001,1,2,50.0
2022-06-12_trOLEDs-bottom-emission_d32_p5_jvl_s1_eval.csv,0.4273026500556693,0.535790150563391,1.8143549818048287e-05,23551.215409379824,6.75,1,2,50.0
2022-06-12_trOLEDs-bottom-emission_d32_p8_jvl_s1_eval.csv,0.5256935910391491,-0.33913751644908885,2.2321292525299694e-05,23551.216420075612,6.755000000000001,1,2,50.0
2022-06-12_trOLEDs-bottom-emission_d33_p1_jvl_s1_eval.csv,0.6209004710743566,1.2456438880073266,2.6617627617802455e-05,23326.664569425593,7.445,3,2,50.0
2022-06-12_trOLEDs-bottom-emission_d33_p4_jvl_s1_eval.csv,0.5719345611731125,-0.4630340556714053,2.451850117768213e-05,23326.652678660215,7.44,1,2,50.0
2022-06-12_trOLEDs-bottom-emission_d33_p5_jvl_s1_eval.csv,0.5908033989461844,0.2017756481422088,2.5327384389233723e-05,23326.664525110842,7.345000000000001,1,2,50.0
2022-06-12_trOLEDs-bottom-emission_d33_p8_jvl_s1_eval.csv,0.42736335110169266,-0.06648099587713947,1.8320807842450616e-05,23326.66522004894,7.515000000000001,1,2,50.0
2022-06-12_trOLEDs-bottom-emission_d34_p1_jvl_s1_eval.csv,0.5190795171078237,0.2469500359543801,2.1440009328356177e-05,24210.787838664713,8.01,1,2,50.0
2022-06-12_trOLEDs-bottom-emission_d34_p4_jvl_s1_eval.csv,0.4373464326710729,0.4261097460076717,1.8064119131582364e-05,24210.781023163163,8.02,1,2,50.0
2022-06-12_trOLEDs-bottom-emission_d34_p5_jvl_s1_eval.csv,0.36414818347853384,0.8171138775536029,1.5040744662416152e-05,24210.78155714379,7.98,1,2,50.0
2022-06-12_trOLEDs-bottom-emission_d34_p8_jvl_s1_eval.csv,0.6073576805307627,-0.9926422486411516,2.5086243242063966e-05,24210.78655222321,7.97,1,2,50.0
2022-06-12_trOLEDs-bottom-emission_d41_p1_jvl_s1_eval.csv,0.5105372573773709,0.6217677463465705,1.8721217909099828e-05,27270.51519063906,4.855,1,2,50.0
2022-06-12_trOLEDs-bottom-emission_d41_p4_jvl_s1_eval.csv,0.666934120094455,0.15680563486235022,2.4456207800883605e-05,27270.545193452213,4.77,1,2,50.0
2022-06-12_trOLEDs-bottom-emission_d41_p5_jvl_s1_eval.csv,0.5288695415471066,1.7234964913991233,1.9393456959487806e-05,27270.514104416507,4.775,2,2,50.0
2022-06-12_trOLEDs-bottom-emission_d41_p8_jvl_s1_eval.csv,0.3176409214701003,0.48541539850465304,1.1647773061145664e-05,27270.528005879387,4.8,1,2,50.0
2022-06-12_trOLEDs-bottom-emission_d42_p1_jvl_s1_eval.csv,0.5936973019159323,-0.7236557898264584,2.2643424903446578e-05,26219.41267487168,6.29,1,2,50.0
2022-06-12_trOLEDs-bottom-emission_d42_p4_jvl_s1_eval.csv,0.6306492904335803,0.6449971924751584,2.4052775307643816e-05,26219.39806809587,6.3149999999999995,1,2,50.0
2022-06-12_trOLEDs-bottom-emission_d42_p5_jvl_s1_eval.csv,0.6724914949524183,0.1153654022967299,2.5648613179364908e-05,26219.409612893156,6.275,1,2,50.0
2022-06-12_trOLEDs-bottom-emission_d42_p8_jvl_s1_eval.csv,0.3107050047956087,1.0828629808199273,1.1850175807415965e-05,26219.442634865067,6.215,1,2,50.0
2022-06-12_trOLEDs-bottom-emission_d43_p1_jvl_s1_eval.csv,0.448872318215183,0.45096010821962224,1.741898102645502e-05,25769.149041121273,7.605,1,2,50.0
2022-06-12_trOLEDs-bottom-emission_d43_p4_jvl_s1_eval.csv,0.48851316797149275,0.760191854190815,1.895723872297862e-05,25769.215396298816,7.73,1,3,50.0
2022-06-12_trOLEDs-bottom-emission_d43_p5_jvl_s1_eval.csv,0.5636689764421485,0.679016457086555,2.187381082481971e-05,25769.12550613112,7.51,1,2,50.0
2022-06-12_trOLEDs-bottom-emission_d43_p8_jvl_s1_eval.csv,0.5378596683782073,-1.1750731783693162,2.0872232750714524e-05,25769.14864844992,7.545,1,2,50.0
2022-06-12_trOLEDs-bottom-emission_d44_p1_jvl_s1_eval.csv,0.596173924162951,0.7377143486967944,2.2264161785254795e-05,26777.29033382194,7.19,1,2,50.0
2022-06-12_trOLEDs-top-emission_d11_p1_jvl_s1_eval.csv,0.46580247290148713,0.6394402959215759,1.7774263541549182e-05,26206.569504982617,17.240000000000002,0,2,50.0
2022-06-12_trOLEDs-top-emission_d11_p4_jvl_s1_eval.csv,0.43754243355022915,-0.18344597329755313,1.669590768222361e-05,26206.56761393616,17.355,1,2,50.0
2022-06-12_trOLEDs-top-emission_d11_p5_jvl_s1_eval.csv,0.537655368352358,0.42585676954223095,2.0516052251834415e-05,26206.570433368062,17.17,1,2,50.0
2022-06-12_trOLEDs-top-emission_d11_p8_jvl_s1_eval.csv,0.5289375560208847,1.1295035845408499,2.018338761958629e-05,26206.579687722737,17.36,0,2,50.0
2022-06-12_trOLEDs-top-emission_d12_p1_jvl_s1_eval.csv,0.5468562076757887,-0.6493777027314596,2.2316272090113977e-05,24504.818970998473,15.86,0,2,50.0
2022-06-12_trOLEDs-top-emission_d12_p4_jvl_s1_eval.csv,0.4766194416776523,0.8625696635291012,1.9450028277614403e-05,24504.819986622195,15.82,0,2,50.0
2022-06-12_trOLEDs-top-emission_d12_p5_jvl_s1_eval.csv,0.3201951946462079,-0.060036823650202575,1.3066617772017363e-05,24504.825979674522,15.665,0,2,50.0
2022-06-12_trOLEDs-top-emission_d12_p8_jvl_s1_eval.csv,0.5984490441966349,0.36512182743487515,2.4421686375680507e-05,24504.820633213098,15.735,0,2,50.0
2022-06-12_trOLEDs-top-emission_d14_p4_jvl_s1_eval.csv,0.43877392741833865,1.0677769131867345,1.7238213364499235e-05,25453.56169694242,9.75,1,2,50.0
2022-06-12_trOLEDs-top-emission_d21_p1_jvl_s1_eval.csv,0.4755593785265814,-0.6924317459864906,2.0535201484280593e-05,23158.25237413012,18.59,0,2,50.0
2022-06-12_trOLEDs-top-emission_d21_p4_jvl_s1_eval.csv,0.3155275618453104,0.5071654732756755,1.3624850208713362e-05,23158.24078884363,18.560000000000002,0,2,50.0
2022-06-12_trOLEDs-top-emission_d21_p5_jvl_s1_eval.csv,0.3159527629749155,0.35663696619534874,1.3643208671611779e-05,23158.244558139526,18.345,1,2,50.0
2022-06-12_trOLEDs-top-emission_d21_p8_jvl_s1_eval.csv,0.442212163468461,1.2852825166658481,1.9095237626172658e-05,23158.24354352879,18.45,0,2,50.0
2022-06-12_trOLEDs-top-emission_d22_p1_jvl_s1_eval.csv,0.5487919357624601,-1.1332244420316264,2.474643757876083e-05,22176.603562262746,16.53,0,2,50.0
2022-06-12_trOLEDs-top-emission_d22_p4_jvl_s1_eval.csv,0.5025510815784586,0.38476443383702397,2.26612974032821e-05,22176.624428646912,16.54,0,2,50.0
2022-06-12_trOLEDs-top-emission_d22_p5_jvl_s1_eval.csv,0.45510632727789796,0.8737586057740113,2.052190293320773e-05,22176.61435974648,16.42,1,2,50.0
2022-06-12_trOLEDs-top-emission_d22_p8_jvl_s1_eval.csv,0.40685412336143106,-0.32710508746557143,1.83460867762038e-05,22176.616099360777,16.44,0,2,50.0
2022-06-12_trOLEDs-top-emission_d23_p1_jvl_s1_eval.csv,0.5326098020106664,1.2127690948781058,2.40664255656334e-05,22130.822899235507,13.81,1,2,50.0
2022-06-12_trOLEDs-top-emission_d23_p4_jvl_s1_eval.csv,0.35359429364605,-0.13831771478497082,1.5977449733921866e-05,22130.83436559533,13.77,1,2,50.0
2022-06-12_trOLEDs-top-emission_d23_p5_jvl_s1_eval.csv,0.3476229989650354,-0.016598115637687785,1.5707641452490568e-05,22130.82085025038,13.61,1,2,50.0
2022-06-12_trOLEDs-top-emission_d23_p8_jvl_s1_eval.csv,0.40240187452079834,0.12614574000930137,1.818286281089972e-05,22130.831580579186,13.65,1,2,50.0
2022-06-12_trOLEDs-top-emission_d24_p1_jvl_s1_eval.csv,0.6225124936986909,0.16614744005554738,2.6789244110276796e-05,23237.40420357306,10.54,1,2,50.0
2022-06-12_trOLEDs-top-emission_d24_p5_jvl_s1_eval.csv,0.3531928043585948,1.1572222520551407,1.5199328932554884e-05,23237.394619581137,10.36,1,2,50.0
2022-06-12_trOLEDs-top-emission_d24_p8_jvl_s1_eval.csv,0.31166415326957825,0.09759719615532683,1.3412162390904756e-05,23237.427656030195,10.4,1,2,50.0
2022-06-12_trOLEDs-top-emission_d31_p1_jvl_s1_eval.csv,0.8871191788105841,-2.4147844214069463,3.728804768287018e-05,23790.9795212507,18.005000000000003,0,2,50.0
2022-06-12_trOLEDs-top-emission_d31_p4_jvl_s1_eval.csv,0.561482759218431,-1.6344404901980185,2.3600654651937095e-05,23790.982390073048,17.975,0,2,50.0
2022-06-12_trOLEDs-top-emission_d31_p5_jvl_s1_eval.csv,0.6430288842431356,-1.0682150986179555,2.7028261386560677e-05,23790.982151847562,17.82,0,2,50.0
2022-06-12_trOLEDs-top-emission_d31_p8_jvl_s1_eval.csv,0.5256978461847435,-1.180032318507664,2.2096524613612883e-05,23790.974163460967,17.855,0,2,50.0
2022-06-12_trOLEDs-top-emission_d32_p1_jvl_s1_eval.csv,0.4018916075046134,-0.3696882072261788,1.7828597813625167e-05,22541.963855254806,16.87,0,2,50.0
2022-06-12_trOLEDs-top-emission_d32_p4_jvl_s1_eval.csv,0.4651583615042793,-0.799112866754654,2.0635212623086782e-05,22541.97085344581,16.88,0,2,50.0
2022-06-12_trOLEDs-top-emission_d32_p5_jvl_s1_eval.csv,0.49610610871240934,0.5714388891547545,2.200810986886425e-05,22541.96801399426,16.74,1,2,50.0
2022-06-12_trOLEDs-top-emission_d32_p8_jvl_s1_eval.csv,0.4129910011687838,-0.4632374421541774,1.832098250640505e-05,22541.96798803783,16.83,0,2,50.0
2022-06-12_trOLEDs-top-emission_d33_p1_jvl_s1_eval.csv,0.4977317319099216,-0.03686990981638289,2.2274460711765843e-05,22345.399888716907,13.89,1,2,50.0
2022-06-12_trOLEDs-top-emission_d33_p4_jvl_s1_eval.csv,0.5142563314418718,-0.11619616178120966,2.3013952289861033e-05,22345.415727155705,13.89,1,2,50.0
2022-06-12_trOLEDs-top-emission_d33_p5_jvl_s1_eval.csv,0.6733889059759708,0.7452196825783615,3.013543595171638e-05,22345.417768466614,13.79,1,2,50.0
2022-06-12_trOLEDs-top-emission_d33_p8_jvl_s1_eval.csv,0.39106783147807916,-0.3608785314246943,1.7501028541202944e-05,22345.419902457852,13.82,1,2,50.0
2022-06-12_trOLEDs-top-emission_d34_p1_jvl_s1_eval.csv,0.3983571980008015,0.6293998954629629,1.67089796217483e-05,23840.90513117284,10.49,1,2,50.0
2022-06-12_trOLEDs-top-emission_d34_p4_jvl_s1_eval.csv,0.404080437345717,0.506619527001258,1.6949029470739617e-05,23840.918917706258,10.36,1,2,50.0
2022-06-12_trOLEDs-top-emission_d34_p5_jvl_s1_eval.csv,0.6206260086839276,0.694962629111726,2.6031972649032956e-05,23840.913520127826,10.27,1,2,50.0
2022-06-12_trOLEDs-top-emission_d34_p8_jvl_s1_eval.csv,0.5638511111217316,0.8928431664655346,2.3650541220022848e-05,23840.939024446852,10.35,1,2,50.0
2022-06-12_trOLEDs-top-emission_d41_p1_jvl_s1_eval.csv,0.7214104053279012,-0.20224656240844185,2.8000830344830847e-05,25763.893300438456,17.64,0,2,50.0
2022-06-12_trOLEDs-top-emission_d41_p4_jvl_s1_eval.csv,0.46267681786375664,-1.2418195845700137,1.795834346480766e-05,25763.891796058375,17.365000000000002,0,2,50.0
2022-06-12_trOLEDs-top-emission_d41_p5_jvl_s1_eval.csv,0.47309008375893286,0.5539237300750519,1.836252221842692e-05,25763.894422095436,17.05,1,2,50.0
2022-06-12_trOLEDs-top-emission_d41_p8_jvl_s1_eval.csv,0.674424925590215,-0.12881948530753953,2.617713166529561e-05,25763.897061507905,17.36,0,2,50.0
2022-06-12_trOLEDs-top-emission_d42_p1_jvl_s1_eval.csv,0.6293104217522837,-0.5210168579079545,2.5485643501613965e-05,24692.742080945707,16.13,1,2,50.0
2022-06-12_trOLEDs-top-emission_d42_p4_jvl_s1_eval.csv,0.4319167560062983,-1.3395807205241164,1.7491655153243785e-05,24692.732175559748,16.060000000000002,0,2,50.0
2022-06-12_trOLEDs-top-emission_d42_p5_jvl_s1_eval.csv,0.39621257306804647,-0.6518885313846322,1.6045706321568545e-05,24692.747400933036,15.86,0,2,50.0
2022-06-12_trOLEDs-top-emission_d42_p8_jvl_s1_eval.csv,0.3846047871802062,0.1679106334583509,1.5575621977950032e-05,24692.740214463367,15.93,0,2,50.0
2022-06-12_trOLEDs-top-emission_d43_p1_jvl_s1_eval.csv,0.5733814715297202,1.3780246006524943,2.34466394180488e-05,24454.74002932554,13.35,1,2,50.0
2022-06-12_trOLEDs-top-emission_d43_p4_jvl_s1_eval.csv,0.378212497490035,-0.04646391370756809,1.546584624260826e-05,24454.69142503584,13.29,1,2,50.0
2022-06-12_trOLEDs-top-emission_d43_p5_jvl_s1_eval.csv,0.35663715103355603,1.022208617315688,1.4583552379307316e-05,24454.751610423154,13.120000000000001,0,2,50.0
2022-06-12_trOLEDs-top-emission_d43_p8_jvl_s1_eval.csv,0.2733033051157788,-0.386384665538913,1.1175889226365837e-05,24454.72566701981,13.27,0,2,50.0
2022-06-12_trOLEDs-top-emission_d44_p1_jvl_s1_eval.csv,1.9541339756237406,5.144433287931613,7.547700576996945e-05,25890.454393213957,10.01,9,3,50.0
2022-06-15_3T-first-order-glass_d11_p1_jvl_s1_eval.csv,3.3012192069985824,-5.4068888965753,2.2926452456108912e-05,143991.71495540076,9.52,0,3,50.0
2022-06-15_3T-first-order-glass_d11_p2_jvl_s1_eval.csv,4.933025068633532,-1.5551108527992372,3.4259082331875474e-05,143991.745629559,9.6,0,4,50.0
