case,k,U_k (power at pass k),p_k,A'_k,eta_ext^(k),fraction >60 deg,cumulative eta_ext,p (cos.sin),A' (cos.sin),eq3
Al n_sub 1.5,105,9.247225644281804e-08,0.022804535699715554,0.07068353180534781,2.1087868732834955e-09,0.9664495364694505,0.7819844129609004,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,106,8.396467663057732e-08,0.02280449321904955,0.07068347408743791,1.914771898861689e-09,0.9664495850175621,0.7819844148756723,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,107,7.623981436549296e-08,0.022804456192291617,0.07068342377961467,1.7386075068063292e-09,0.9664496273328024,0.7819844166142798,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,108,6.9225656097429e-08,0.022804423919233287,0.0706833799305373,1.5786512077328275e-09,0.9664496642153854,0.781984418192931,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,109,6.285681419793494e-08,0.02280439578956456,0.07068334171100321,1.4334116690408296e-09,0.9664496963627888,0.7819844196263427,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,110,5.707391724038798e-08,0.022804371271331766,0.07068330839826642,1.3015347986590704e-09,0.9664497243829425,0.7819844209278775,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,111,5.1823056402004965e-08,0.022804349900877353,0.0706832793623694,1.1817911111242233e-09,0.9664497488057261,0.7819844221096686,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,112,4.7055282818794964e-08,0.02280433127407136,0.0706832540542327,1.0730642575949188e-09,0.9664497700929903,0.7819844231827329,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,113,4.272615120125288e-08,0.0228043150386688,0.07068323199526894,9.74340612383168e-10,0.9664497886472898,0.7819844241570735,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,114,3.879530545121721e-08,0.022804300887648184,0.070683212768335,8.84699818537775e-10,0.9664498048194973,0.7819844250417733,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,115,3.5226102412941466e-08,0.022804288553405327,0.07068319600984196,8.033062040365249e-10,0.9664498189154381,0.7819844258450795,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,116,3.198527024777743e-08,0.022804277802692726,0.07068318140287988,7.294009883245189e-10,0.9664498312016744,0.7819844265744805,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,117,2.9042598245311364e-08,0.022804268432208567,0.07068316867122537,6.622952063548699e-10,0.9664498419105446,0.7819844272367757,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,118,2.637065517738242e-08,0.02280426026475207,0.07068315757411858,6.013632840170604e-10,0.9664498512445596,0.781984427838139,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,119,2.3944533567914416e-08,0.022804253145872484,0.07068314790170827,5.460372049425616e-10,0.9664498593802296,0.7819844283841763,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,120,2.1741617493414206e-08,0.02280424694094829,0.07068313947108584,4.958012142154587e-10,0.9664498664714043,0.7819844288799774,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,121,1.9741371748607752e-08,0.02280424153264141,0.07068313212282462,4.5018700954091465e-10,0.9664498726521804,0.7819844293301644,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,122,1.792515041105898e-08,0.022804236818678242,0.07068312571796642,4.087693749842166e-10,0.9664498780394402,0.7819844297389338,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,123,1.6276023019618633e-08,0.022804232709915592,0.07068312013539257,3.711622165313264e-10,0.9664498827350587,0.781984430110096,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,124,1.4778616745875769e-08,0.022804229128654912,0.07068311526953497,3.3701496247752745e-10,0.9664498868278317,0.781984430447111,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,125,1.3418973086973317e-08,0.022804226007173002,0.07068311102837777,3.060092950595115e-10,0.9664498903951559,0.7819844307531203,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,126,1.2184417743597587e-08,0.02280422328644129,0.07068310733171967,2.7785618284027653e-10,0.9664498935044907,0.7819844310309765,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,127,1.1063442469926673e-08,0.022804220915009592,0.07068310410965495,2.522931861647072e-10,0.9664498962146351,0.7819844312832697,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,128,1.0045597793974851e-08,0.022804218848033145,0.07068310130125366,2.290820105531215e-10,0.9664498985768384,0.7819844315123516,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,129,9.12139560814263e-09,0.022804217046424564,0.07068309885340729,2.0800628521438832e-10,0.9664499006357715,0.7819844317203579,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,130,8.28222072182254e-09,0.022804215476114695,0.07068309671982664,1.8886954596118339e-10,0.9664499024303694,0.7819844319092275,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,131,7.520250551478703e-09,0.022804214107408332,0.07068309486016455,1.7149340371727592e-10,0.9664499039945686,0.7819844320807209,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,132,6.828382199494276e-09,0.022804212914422715,0.07068309323925426,1.5571588153832157e-10,0.9664499053579488,0.7819844322364368,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,133,6.20016624197328e-09,0.022804211874598,0.07068309182644372,1.4138990463968874e-10,0.9664499065462923,0.7819844323778267,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,134,5.6297466082353805e-09,0.022804210968270684,0.0706830905950161,1.2838192935210594e-10,0.9664499075820707,0.7819844325062086,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,135,5.111805991537542e-09,0.02280421017830176,0.07068308952168467,1.1657069822172434e-10,0.9664499084848713,0.7819844326227794,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,136,4.641516282125184e-09,0.02280420948975262,0.07068308858615235,1.0584610964768041e-10,0.9664499092717662,0.7819844327286255,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,137,4.214493560538713e-09,0.02280420888960253,0.07068308777072818,9.610819151840954e-11,0.966449909957636,0.7819844328247337,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,138,3.826757231615848e-09,0.022804208366502397,0.07068308705999116,8.726616927778766e-11,0.9664499105554508,0.7819844329119999,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,139,3.4746929182326243e-09,0.02280420791056023,0.07068308644050236,7.923761973272803e-11,0.9664499110765153,0.7819844329912375,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,140,3.1550187688764313e-09,0.02280420751315397,0.07068308590054606,7.194770271335371e-11,0.9664499115306835,0.7819844330631852,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,141,2.864754864969763e-09,0.02280420716676851,0.07068308542991186,6.532846342277842e-11,0.9664499119265433,0.7819844331285136,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,142,2.60119544276042e-09,0.022804206864853575,0.07068308501969978,5.9318198972623e-11,0.9664499122715811,0.7819844331878318,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,143,2.3618836708320892e-09,0.022804206601699826,0.07068308466215256,5.3860883198836145e-11,0.9664499125723208,0.7819844332416928,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,144,2.1445887481132915e-09,0.022804206372330955,0.07068308435050863,4.890564439575439e-11,0.9664499128344506,0.7819844332905984,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,145,1.947285108894745e-09,0.022804206172409476,0.07068308407887536,4.44062910996986e-11,0.9664499130629269,0.7819844333350047,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,146,1.7681335410069245e-09,0.02280420599815483,0.07068308384211541,4.0320881501368846e-11,0.9664499132620706,0.7819844333753255,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,147,1.6054640411441982e-09,0.022804205846271765,0.07068308363575171,3.661133247303962e-11,0.9664499134356473,0.7819844334119369,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,148,1.4577602475156112e-09,0.022804205713888137,0.07068308345588181,3.324306456587449e-11,0.9664499135869393,0.78198443344518,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,149,1.323645304706201e-09,0.0228042055985005,0.07068308329910455,3.0184679668010046e-11,0.9664499137188077,0.7819844334753646,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,150,1.2018690289837097e-09,0.02280420549792686,0.07068308316245497,2.740766831853833e-11,0.9664499138337463,0.7819844335027722,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,151,1.0912962544082138e-09,0.02280420541026532,0.07068308304334925,2.4886143948978066e-11,0.9664499139339287,0.7819844335276583,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,152,9.908962511094938e-10,0.02280420533385815,0.07068308293953451,2.2596601574851164e-11,0.9664499140212491,0.7819844335502549,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,153,8.997331170916013e-10,0.022804205267260475,0.07068308284904834,2.051769868790898e-11,0.9664499140973591,0.7819844335707726,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,154,8.169570539991416e-10,0.022804205209212912,0.0706830827701791,1.863005630651046e-11,0.9664499141636974,0.7819844335894027,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,155,7.417964455199482e-10,0.02280420515861775,0.0706830827014352,1.6916078329570314e-11,0.9664499142215193,0.7819844336063188,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,156,6.735506645808603e-10,0.022804205114518222,0.07068308264151724,1.5359787510122002e-11,0.9664499142719173,0.7819844336216786,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,157,6.115835422869856e-10,0.022804205076080403,0.07068308258929179,1.3946676519468111e-11,0.9664499143158453,0.7819844336356252,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,158,5.553174377234764e-10,0.0228042050425774,0.07068308254377109,1.2663572713564863e-11,0.966449914354134,0.7819844336482887,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,159,5.042278533399599e-10,0.022804205013375642,0.07068308250409461,1.149851534101875e-11,0.9664499143875063,0.7819844336597872,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,160,4.57838545723569e-10,0.022804204987922964,0.07068308246951227,1.0440644048052807e-11,0.9664499144165943,0.7819844336702279,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,161,4.1571708618442837e-10,0.02280420496573801,0.07068308243936938,9.480097641109077e-12,0.966449914441948,0.7819844336797079,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,162,3.774708297704887e-10,0.02280420494640125,0.07068308241309651,8.607922163374363e-12,0.9664499144640466,0.7819844336883158,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,163,3.427432551358964e-10,0.022804204929547028,0.0706830823901966,7.815987428339003e-12,0.9664499144833082,0.7819844336961318,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,164,3.112106411440896e-10,0.02280420491485663,0.0706830823702368,7.096911232333731e-12,0.9664499145000968,0.7819844337032287,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,165,2.825790492257708e-10,0.022804204902052254,0.07068308235283949,6.443990539571588e-12,0.96644991451473,0.7819844337096726,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,166,2.5658158336208073e-10,0.022804204890891754,0.07068308233767573,5.851138998218311e-12,0.9664499145274846,0.7819844337155237,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,167,2.3297590215124975e-10,0.022804204881164098,0.07068308232445886,5.312830205031139e-12,0.9664499145386017,0.7819844337208366,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,168,2.115419597668636e-10,0.022804204872685318,0.07068308231293863,4.824046189692912e-12,0.9664499145482914,0.7819844337256606,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,169,1.920799547495484e-10,0.02280420486529508,0.07068308230289766,4.38023063862531e-12,0.9664499145567371,0.7819844337300409,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,170,1.7440846751125117e-10,0.022804204858853636,0.07068308229414566,3.9772464222452904e-12,0.9664499145640986,0.7819844337340182,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,171,1.5836276919042266e-10,0.02280420485323918,0.07068308228651732,3.611337029744632e-12,0.9664499145705152,0.7819844337376295,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,172,1.437932860936972e-10,0.022804204848345527,0.07068308227986819,3.279091551897425e-12,0.9664499145761077,0.7819844337409085,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,173,1.3056420541000174e-10,0.02280420484408014,0.0706830822740725,2.9774128854742363e-12,0.9664499145809825,0.7819844337438859,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,174,1.185522091999318e-10,0.022804204840362368,0.07068308226902142,2.703488862872737e-12,0.9664499145852312,0.7819844337465894,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,175,1.0764532485897909e-10,0.02280420483712189,0.07068308226461861,2.4547660378426884e-12,0.9664499145889344,0.7819844337490442,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,176,9.774188133893517e-11,0.022804204834297456,0.07068308226078102,2.2289258829426738e-12,0.9664499145921623,0.7819844337512731,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,177,8.87495613976456e-11,0.022804204831835623,0.07068308225743603,2.023863176847482e-12,0.9664499145949759,0.781984433753297,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,178,8.058454104243878e-11,0.02280420482968985,0.0706830822545208,1.8376663800383225e-12,0.966449914597428,0.7819844337551346,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,179,7.317070814535165e-11,0.022804204827819568,0.0706830822519795,1.6685998159432046e-12,0.9664499145995654,0.7819844337568032,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,180,6.643895294629151e-11,0.022804204826189396,0.07068308224976472,1.5150874914247912e-12,0.9664499146014283,0.7819844337583183,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,181,6.032652383039455e-11,0.02280420482476852,0.07068308224783415,1.3756984057945965e-12,0.9664499146030523,0.781984433759694,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,182,5.477644237430953e-11,0.02280420482353006,0.07068308224615127,1.2491332114080458e-12,0.9664499146044676,0.7819844337609431,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,183,4.973697220862482e-11,0.022804204822450592,0.07068308224468478,1.1342121014940133e-12,0.9664499146057012,0.7819844337620773,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,184,4.5161136745316595e-11,0.022804204821509716,0.07068308224340625,1.0298638123124083e-12,0.9664499146067766,0.7819844337631071,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,185,4.100628127460234e-11,0.022804204820689632,0.07068308224229203,9.351156371208418e-13,0.9664499146077137,0.7819844337640423,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,186,3.7233675349184065e-11,0.02280420481997484,0.07068308224132092,8.490843588632416e-13,0.9664499146085307,0.7819844337648914,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,187,3.38081517494137e-11,0.022804204819351817,0.07068308224047426,7.709680170573575e-13,0.9664499146092427,0.7819844337656623,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,188,3.069777866391049e-11,0.022804204818808772,0.0706830822397364,7.000384321342728e-13,0.9664499146098633,0.7819844337663623,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,189,2.787356202978623e-11,0.02280420481833545,0.07068308223909348,6.356344175438232e-13,0.9664499146104041,0.7819844337669979,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,190,2.5309175257773586e-11,0.022804204817922898,0.0706830822385327,5.771556163509754e-13,0.9664499146108757,0.7819844337675751,0.4273761614677933,0.14258164886351965,0.8396028439952589
