wavelength_nm,n,k
6.340000000000000000e+02,1.751859999999999973e+00,0.000000000000000000e+00
6.350000000000000000e+02,1.751579999999999915e+00,0.000000000000000000e+00
6.360000000000000000e+02,1.751309999999999922e+00,0.000000000000000000e+00
6.370000000000000000e+02,1.751039999999999930e+00,0.000000000000000000e+00
6.380000000000000000e+02,1.750769999999999937e+00,0.000000000000000000e+00
6.390000000000000000e+02,1.750510000000000010e+00,0.000000000000000000e+00
6.400000000000000000e+02,1.750240000000000018e+00,0.000000000000000000e+00
6.410000000000000000e+02,1.749980000000000091e+00,0.000000000000000000e+00
6.420000000000000000e+02,1.749719999999999942e+00,0.000000000000000000e+00
6.430000000000000000e+02,1.749460000000000015e+00,0.000000000000000000e+00
6.440000000000000000e+02,1.749200000000000088e+00,0.000000000000000000e+00
6.450000000000000000e+02,1.748939999999999939e+00,0.000000000000000000e+00
6.460000000000000000e+02,1.748690000000000078e+00,0.000000000000000000e+00
6.470000000000000000e+02,1.748439999999999994e+00,0.000000000000000000e+00
6.480000000000000000e+02,1.748189999999999911e+00,0.000000000000000000e+00
6.490000000000000000e+02,1.747929999999999984e+00,0.000000000000000000e+00
6.500000000000000000e+02,1.747689999999999966e+00,0.000000000000000000e+00
6.510000000000000000e+02,1.747440000000000104e+00,0.000000000000000000e+00
6.520000000000000000e+02,1.747190000000000021e+00,0.000000000000000000e+00
6.530000000000000000e+02,1.746950000000000003e+00,0.000000000000000000e+00
6.540000000000000000e+02,1.746709999999999985e+00,0.000000000000000000e+00
6.550000000000000000e+02,1.746469999999999967e+00,0.000000000000000000e+00
6.560000000000000000e+02,1.746229999999999949e+00,0.000000000000000000e+00
6.570000000000000000e+02,1.745989999999999931e+00,0.000000000000000000e+00
6.580000000000000000e+02,1.745759999999999978e+00,0.000000000000000000e+00
6.590000000000000000e+02,1.745519999999999960e+00,0.000000000000000000e+00
6.600000000000000000e+02,1.745290000000000008e+00,0.000000000000000000e+00
6.610000000000000000e+02,1.745049999999999990e+00,0.000000000000000000e+00
6.620000000000000000e+02,1.744820000000000038e+00,0.000000000000000000e+00
6.630000000000000000e+02,1.744599999999999929e+00,0.000000000000000000e+00
6.640000000000000000e+02,1.744369999999999976e+00,0.000000000000000000e+00
6.650000000000000000e+02,1.744140000000000024e+00,0.000000000000000000e+00
6.660000000000000000e+02,1.743919999999999915e+00,0.000000000000000000e+00
6.670000000000000000e+02,1.743689999999999962e+00,0.000000000000000000e+00
6.680000000000000000e+02,1.743470000000000075e+00,0.000000000000000000e+00
6.690000000000000000e+02,1.743249999999999966e+00,0.000000000000000000e+00
