wavelength_nm,n,k
7.010000000000000000e+02,1.567520000000000024e-01,4.232910999999999646e+00
7.020000000000000000e+02,1.570259999999999989e-01,4.240747999999999962e+00
7.030000000000000000e+02,1.573019999999999974e-01,4.248581999999999859e+00
7.040000000000000000e+02,1.575809999999999989e-01,4.256414000000000364e+00
7.050000000000000000e+02,1.578620000000000023e-01,4.264242999999999562e+00
7.060000000000000000e+02,1.581450000000000078e-01,4.272069000000000116e+00
7.070000000000000000e+02,1.584309999999999885e-01,4.279893000000000391e+00
7.080000000000000000e+02,1.587189999999999990e-01,4.287715000000000387e+00
7.090000000000000000e+02,1.590100000000000124e-01,4.295533999999999963e+00
7.100000000000000000e+02,1.593019999999999992e-01,4.303351000000000148e+00
7.110000000000000000e+02,1.595969999999999889e-01,4.311164999999999914e+00
7.120000000000000000e+02,1.598950000000000093e-01,4.318977000000000288e+00
7.130000000000000000e+02,1.601940000000000031e-01,4.326787000000000383e+00
7.140000000000000000e+02,1.604959999999999998e-01,4.334592999999999918e+00
7.150000000000000000e+02,1.608009999999999995e-01,4.342398000000000202e+00
7.160000000000000000e+02,1.611070000000000002e-01,4.350201000000000207e+00
7.170000000000000000e+02,1.614160000000000039e-01,4.358000999999999792e+00
7.180000000000000000e+02,1.617270000000000096e-01,4.365797999999999845e+00
7.190000000000000000e+02,1.620399999999999896e-01,4.373593999999999760e+00
7.200000000000000000e+02,1.623560000000000003e-01,4.381387000000000143e+00
7.210000000000000000e+02,1.626740000000000130e-01,4.389178000000000246e+00
7.220000000000000000e+02,1.629940000000000000e-01,4.396965999999999930e+00
7.230000000000000000e+02,1.633159999999999890e-01,4.404753000000000362e+00
7.240000000000000000e+02,1.636410000000000087e-01,4.412537000000000376e+00
7.250000000000000000e+02,1.639680000000000026e-01,4.420319000000000109e+00
7.260000000000000000e+02,1.642969999999999986e-01,4.428098999999999563e+00
7.270000000000000000e+02,1.646279999999999966e-01,4.435876000000000374e+00
7.280000000000000000e+02,1.649619999999999975e-01,4.443652000000000157e+00
7.290000000000000000e+02,1.652969999999999995e-01,4.451425999999999661e+00
7.300000000000000000e+02,1.656350000000000044e-01,4.459196999999999633e+00
7.310000000000000000e+02,1.659750000000000114e-01,4.466966000000000214e+00
7.320000000000000000e+02,1.663179999999999936e-01,4.474732999999999628e+00
7.330000000000000000e+02,1.666620000000000046e-01,4.482497999999999649e+00
7.340000000000000000e+02,1.670089999999999908e-01,4.490261000000000280e+00
7.350000000000000000e+02,1.673580000000000068e-01,4.498021999999999743e+00
7.360000000000000000e+02,1.677089999999999970e-01,4.505779999999999674e+00
7.370000000000000000e+02,1.680619999999999892e-01,4.513537000000000354e+00
7.380000000000000000e+02,1.684180000000000121e-01,4.521291999999999867e+00
7.390000000000000000e+02,1.687750000000000083e-01,4.529044999999999987e+00
7.400000000000000000e+02,1.691350000000000076e-01,4.536794999999999689e+00
7.410000000000000000e+02,1.694970000000000088e-01,4.544544000000000139e+00
7.420000000000000000e+02,1.698610000000000120e-01,4.552291000000000309e+00
7.430000000000000000e+02,1.702279999999999904e-01,4.560036000000000200e+00
7.440000000000000000e+02,1.705959999999999976e-01,4.567778999999999812e+00
7.450000000000000000e+02,1.709670000000000079e-01,4.575520000000000032e+00
7.460000000000000000e+02,1.713399999999999923e-01,4.583258999999999972e+00
7.470000000000000000e+02,1.717150000000000065e-01,4.590996999999999773e+00
7.480000000000000000e+02,1.720919999999999950e-01,4.598732000000000042e+00
7.490000000000000000e+02,1.724710000000000132e-01,4.606465000000000032e+00
7.500000000000000000e+02,1.728520000000000056e-01,4.614196999999999882e+00
7.510000000000000000e+02,1.732360000000000011e-01,4.621927000000000341e+00
7.520000000000000000e+02,1.736209999999999976e-01,4.629654999999999632e+00
7.530000000000000000e+02,1.740089999999999970e-01,4.637381000000000419e+00
7.540000000000000000e+02,1.743989999999999985e-01,4.645105000000000040e+00
7.550000000000000000e+02,1.747910000000000019e-01,4.652828000000000408e+00
7.560000000000000000e+02,1.751850000000000074e-01,4.660548999999999609e+00
7.570000000000000000e+02,1.755819999999999881e-01,4.668268000000000306e+00
7.580000000000000000e+02,1.759799999999999975e-01,4.675984999999999836e+00
7.590000000000000000e+02,1.763810000000000100e-01,4.683701000000000114e+00
7.600000000000000000e+02,1.767839999999999967e-01,4.691415000000000113e+00
7.610000000000000000e+02,1.771880000000000122e-01,4.699126999999999832e+00
7.620000000000000000e+02,1.775950000000000029e-01,4.706837000000000160e+00
7.630000000000000000e+02,1.780049999999999966e-01,4.714546000000000348e+00
7.640000000000000000e+02,1.784159999999999913e-01,4.722253000000000256e+00
7.650000000000000000e+02,1.788289999999999880e-01,4.729959000000000024e+00
7.660000000000000000e+02,1.792449999999999877e-01,4.737662000000000262e+00
7.670000000000000000e+02,1.796619999999999884e-01,4.745364000000000360e+00
7.680000000000000000e+02,1.800819999999999921e-01,4.753065000000000317e+00
7.690000000000000000e+02,1.805039999999999978e-01,4.760763999999999996e+00
7.700000000000000000e+02,1.809280000000000055e-01,4.768461000000000283e+00
7.710000000000000000e+02,1.813539999999999874e-01,4.776156000000000290e+00
7.720000000000000000e+02,1.817819999999999991e-01,4.783850000000000158e+00
7.730000000000000000e+02,1.822120000000000128e-01,4.791542999999999886e+00
7.740000000000000000e+02,1.826440000000000008e-01,4.799233000000000082e+00
7.750000000000000000e+02,1.830789999999999917e-01,4.806922000000000139e+00
7.760000000000000000e+02,1.835150000000000114e-01,4.814610000000000056e+00
7.770000000000000000e+02,1.839540000000000064e-01,4.822295999999999694e+00
7.780000000000000000e+02,1.843950000000000033e-01,4.829981000000000080e+00
7.790000000000000000e+02,1.848380000000000023e-01,4.837664000000000186e+00
7.800000000000000000e+02,1.852830000000000032e-01,4.845345000000000013e+00
7.810000000000000000e+02,1.857300000000000062e-01,4.853025999999999840e+00
7.820000000000000000e+02,1.861790000000000112e-01,4.860704000000000136e+00
7.830000000000000000e+02,1.866309999999999913e-01,4.868382000000000431e+00
