wavelength_nm,n,k
5.410000000000000000e+02,5.847768513780120248e-02,3.518955203334760196e+00
5.420000000000000000e+02,5.880380481495890016e-02,3.528570243706880216e+00
5.430000000000000000e+02,5.909767342943050145e-02,3.538115294783310105e+00
5.440000000000000000e+02,5.935614380862479916e-02,3.547584500048590161e+00
5.450000000000000000e+02,5.957606877995050287e-02,3.556972002987309978e+00
5.460000000000000000e+02,5.975430117081619724e-02,3.566271947084009852e+00
5.470000000000000000e+02,5.988769380863080000e-02,3.575478475823250069e+00
5.480000000000000000e+02,5.997309952080299988e-02,3.584585732689599791e+00
5.490000000000000000e+02,6.000743666902679657e-02,3.593587974273820151e+00
5.500000000000000000e+02,5.999017126033660136e-02,3.602483854170050126e+00
5.510000000000000000e+02,5.992407878317399655e-02,3.611277737835409951e+00
5.520000000000000000e+02,5.981215590419310113e-02,3.619974372460390111e+00
5.530000000000000000e+02,5.965739929004820058e-02,3.628578505235509954e+00
5.540000000000000000e+02,5.946280560739349713e-02,3.637094883351270180e+00
5.550000000000000000e+02,5.923137152288340118e-02,3.645528253998199908e+00
5.560000000000000000e+02,5.896609370317199700e-02,3.653883364366790065e+00
5.570000000000000000e+02,5.866996881491370192e-02,3.662164961647549788e+00
5.580000000000000000e+02,5.834599352476260020e-02,3.670377793031009972e+00
5.590000000000000000e+02,5.799716449937310225e-02,3.678526605707660213e+00
5.600000000000000000e+02,5.762647840539940336e-02,3.686616146868019861e+00
5.610000000000000000e+02,5.723693190949569881e-02,3.694651163702599828e+00
5.620000000000000000e+02,5.683152167831630186e-02,3.702636403401899923e+00
5.630000000000000000e+02,5.641324437851549800e-02,3.710576613156439940e+00
5.640000000000000000e+02,5.598509667674739926e-02,3.718476540156729904e+00
5.650000000000000000e+02,5.555007523966649929e-02,3.726340931593270067e+00
5.660000000000000000e+02,5.511117673392679911e-02,3.734174534656579780e+00
5.670000000000000000e+02,5.467139782618279931e-02,3.741982096537169955e+00
5.680000000000000000e+02,5.423373518308850089e-02,3.749768364425539957e+00
5.690000000000000000e+02,5.380118547129839751e-02,3.757538085512210024e+00
5.700000000000000000e+02,5.337674535746660121e-02,3.765296006987690181e+00
5.710000000000000000e+02,5.296341150824739746e-02,3.773046876042479791e+00
5.720000000000000000e+02,5.256418059029500239e-02,3.780795439867099983e+00
5.730000000000000000e+02,5.218204927026379863e-02,3.788546445652059891e+00
5.740000000000000000e+02,5.182001421480789821e-02,3.796304640587860213e+00
5.750000000000000000e+02,5.148107209058160050e-02,3.804074771865019855e+00
