wavelength_nm,n,k
6.510000000000000000e+02,2.056954000000000171e+00,1.013999999999999927e-03
6.520000000000000000e+02,2.056585000000000107e+00,1.003999999999999901e-03
6.530000000000000000e+02,2.056217000000000183e+00,9.940000000000000918e-04
6.540000000000000000e+02,2.055851999999999791e+00,9.840000000000000656e-04
6.550000000000000000e+02,2.055489999999999817e+00,9.740000000000000394e-04
6.560000000000000000e+02,2.055130000000000123e+00,9.650000000000000374e-04
6.570000000000000000e+02,2.054771999999999821e+00,9.550000000000000112e-04
6.580000000000000000e+02,2.054416999999999938e+00,9.460000000000000093e-04
6.590000000000000000e+02,2.054063999999999890e+00,9.370000000000000074e-04
6.600000000000000000e+02,2.053713000000000122e+00,9.280000000000000054e-04
6.610000000000000000e+02,2.053364000000000189e+00,9.190000000000000035e-04
6.620000000000000000e+02,2.053017999999999788e+00,9.100000000000000016e-04
6.630000000000000000e+02,2.052674000000000110e+00,9.009999999999999997e-04
6.640000000000000000e+02,2.052331999999999823e+00,8.930000000000000221e-04
6.650000000000000000e+02,2.051991999999999816e+00,8.840000000000000201e-04
6.660000000000000000e+02,2.051654999999999784e+00,8.760000000000000425e-04
6.670000000000000000e+02,2.051318999999999892e+00,8.679999999999999565e-04
6.680000000000000000e+02,2.050985999999999976e+00,8.599999999999999789e-04
6.690000000000000000e+02,2.050654999999999895e+00,8.509999999999999769e-04
6.700000000000000000e+02,2.050326000000000093e+00,8.429999999999999993e-04
6.710000000000000000e+02,2.049999000000000127e+00,8.360000000000000460e-04
6.720000000000000000e+02,2.049673999999999996e+00,8.279999999999999600e-04
6.730000000000000000e+02,2.049351000000000145e+00,8.199999999999999824e-04
6.740000000000000000e+02,2.049030999999999825e+00,8.130000000000000291e-04
6.750000000000000000e+02,2.048712000000000089e+00,8.050000000000000515e-04
6.760000000000000000e+02,2.048395000000000188e+00,7.979999999999999897e-04
6.770000000000000000e+02,2.048080000000000123e+00,7.900000000000000121e-04
6.780000000000000000e+02,2.047768000000000033e+00,7.829999999999999504e-04
6.790000000000000000e+02,2.047457000000000082e+00,7.759999999999999971e-04
6.800000000000000000e+02,2.047147999999999968e+00,7.690000000000000438e-04
6.810000000000000000e+02,2.046841000000000133e+00,7.619999999999999820e-04
6.820000000000000000e+02,2.046536000000000133e+00,7.550000000000000287e-04
6.830000000000000000e+02,2.046232999999999969e+00,7.479999999999999670e-04
6.840000000000000000e+02,2.045932000000000084e+00,7.410000000000000137e-04
6.850000000000000000e+02,2.045631999999999895e+00,7.349999999999999763e-04
6.860000000000000000e+02,2.045335000000000125e+00,7.280000000000000230e-04
6.870000000000000000e+02,2.045039000000000051e+00,7.219999999999999855e-04
6.880000000000000000e+02,2.044744999999999813e+00,7.150000000000000322e-04
6.890000000000000000e+02,2.044452999999999854e+00,7.089999999999999948e-04
6.900000000000000000e+02,2.044163000000000174e+00,7.029999999999999574e-04
6.910000000000000000e+02,2.043874999999999886e+00,6.970000000000000284e-04
6.920000000000000000e+02,2.043588000000000182e+00,6.899999999999999667e-04
6.930000000000000000e+02,2.043302999999999869e+00,6.840000000000000377e-04
6.940000000000000000e+02,2.043019999999999836e+00,6.780000000000000002e-04
