wavelength_nm,n,k
6.160000000000000000e+02,1.297187926047968787e-01,3.851635794517642708e+00
6.170000000000000000e+02,1.300487116018756439e-01,3.858928759428166710e+00
6.180000000000000000e+02,1.303777088083874214e-01,3.866208958356197378e+00
6.190000000000000000e+02,1.307058851615634787e-01,3.873475508102834031e+00
6.200000000000000000e+02,1.310246932671811082e-01,3.880987723621736940e+00
6.210000000000000000e+02,1.313167599354627124e-01,3.889264184433403049e+00
6.220000000000000000e+02,1.315954050628551086e-01,3.897920334774440221e+00
6.230000000000000000e+02,1.318789883791933459e-01,3.906414344263047678e+00
6.240000000000000000e+02,1.321627397898947898e-01,3.914865134883307896e+00
6.250000000000000000e+02,1.324442769120622587e-01,3.923333615529843943e+00
6.260000000000000000e+02,1.327252513137004430e-01,3.931775916371923696e+00
6.270000000000000000e+02,1.330059809236819879e-01,3.940195809255574222e+00
6.280000000000000000e+02,1.332862109548801632e-01,3.948600758247835518e+00
6.290000000000000000e+02,1.335655318164101768e-01,3.956988142428051081e+00
6.300000000000000000e+02,1.338443011758067847e-01,3.965357415584060519e+00
6.310000000000000000e+02,1.341227688693174547e-01,3.973708945586553298e+00
6.320000000000000000e+02,1.344004135736664163e-01,3.982042761184855451e+00
6.330000000000000000e+02,1.346773182547501557e-01,3.990359031599816308e+00
6.340000000000000000e+02,1.349539068231754846e-01,3.998658064256201961e+00
6.350000000000000000e+02,1.352302236222988341e-01,4.006940215902472069e+00
6.360000000000000000e+02,1.355060064327494318e-01,4.015205502459044062e+00
6.370000000000000000e+02,1.357808940900180894e-01,4.023453663454811036e+00
6.380000000000000000e+02,1.360552714326290769e-01,4.031684906818543190e+00
6.390000000000000000e+02,1.363293149868349818e-01,4.039899322079398836e+00
6.400000000000000000e+02,1.366025099991923786e-01,4.048096639991034529e+00
6.410000000000000000e+02,1.368749998581532679e-01,4.056277579752691764e+00
6.420000000000000000e+02,1.371471872671272962e-01,4.064442691572086375e+00
6.430000000000000000e+02,1.374190814124937321e-01,4.072590649484376435e+00
6.440000000000000000e+02,1.376904489343092897e-01,4.080721693409419260e+00
6.450000000000000000e+02,1.379609769349201542e-01,4.088837423840841367e+00
6.460000000000000000e+02,1.382307071390219688e-01,4.096938085043809963e+00
6.470000000000000000e+02,1.385002973574283869e-01,4.105022395020236914e+00
6.480000000000000000e+02,1.387704102611450885e-01,4.113088586045971162e+00
6.490000000000000000e+02,1.390362782054537505e-01,4.121143179396188572e+00
6.500000000000000000e+02,1.393014497882728853e-01,4.129183446566968563e+00
6.510000000000000000e+02,1.395880375850175603e-01,4.137183625970458856e+00
6.520000000000000000e+02,1.398387929411534780e-01,4.145206134195493775e+00
6.530000000000000000e+02,1.399658363986885368e-01,4.153348131149511957e+00
6.540000000000000000e+02,1.399952510854207688e-01,4.161581856228593779e+00
6.550000000000000000e+02,1.399806262602250051e-01,4.169848671334184687e+00
6.560000000000000000e+02,1.399693532240005311e-01,4.178095960631462269e+00
6.570000000000000000e+02,1.399646443925199601e-01,4.186320009860858171e+00
6.580000000000000000e+02,1.399581641208486604e-01,4.194530255374086636e+00
6.590000000000000000e+02,1.399519249204210780e-01,4.202725249034193311e+00
6.600000000000000000e+02,1.399465288264011842e-01,4.210904198898325568e+00
6.610000000000000000e+02,1.399413464512124505e-01,4.219067339359220625e+00
6.620000000000000000e+02,1.399368962291256402e-01,4.227214472905401976e+00
6.630000000000000000e+02,1.399332854987525299e-01,4.235345866336225562e+00
6.640000000000000000e+02,1.399300491526023205e-01,4.243462127077095580e+00
6.650000000000000000e+02,1.399270370621499837e-01,4.251562801318515383e+00
6.660000000000000000e+02,1.399244966795660239e-01,4.259647718339759415e+00
6.670000000000000000e+02,1.399229832382993810e-01,4.267717605300732409e+00
6.680000000000000000e+02,1.399217800760069463e-01,4.275772358959094355e+00
6.690000000000000000e+02,1.399203264091845311e-01,4.283811716662787816e+00
6.700000000000000000e+02,1.399201007887442560e-01,4.291836197752339821e+00
6.710000000000000000e+02,1.399209831631900991e-01,4.299845742430163043e+00
6.720000000000000000e+02,1.399216276979724505e-01,4.307840000353148291e+00
6.730000000000000000e+02,1.399223276393093685e-01,4.315819866441699126e+00
6.740000000000000000e+02,1.399236459792858600e-01,4.323785492870859670e+00
6.750000000000000000e+02,1.399258392434951370e-01,4.331735824260022127e+00
6.760000000000000000e+02,1.399286468922402160e-01,4.339671338417204538e+00
6.770000000000000000e+02,1.399317663743033235e-01,4.347592762309290038e+00
6.780000000000000000e+02,1.399352659424626111e-01,4.355499866330683645e+00
6.790000000000000000e+02,1.399391931320123073e-01,4.363392700506658173e+00
6.800000000000000000e+02,1.399435257828575974e-01,4.371271485529036660e+00
6.810000000000000000e+02,1.399481755556105378e-01,4.379136051068193147e+00
6.820000000000000000e+02,1.399532973065457653e-01,4.386986216172934938e+00
6.830000000000000000e+02,1.399590918928462768e-01,4.394822058118315056e+00
6.840000000000000000e+02,1.399643952771663924e-01,4.402644653943157849e+00
6.850000000000000000e+02,1.399708007315211833e-01,4.410453476334294187e+00
6.860000000000000000e+02,1.399833014552989696e-01,4.418245691943996967e+00
6.870000000000000000e+02,1.399833737604050110e-01,4.426030035001401686e+00
6.880000000000000000e+02,1.399746373950956635e-01,4.433805049384139885e+00
6.890000000000000000e+02,1.400586430914383673e-01,4.441522882390236404e+00
6.900000000000000000e+02,1.402431058928025609e-01,4.449179763136418053e+00
6.910000000000000000e+02,1.404456595043738210e-01,4.456814496149299032e+00
6.920000000000000000e+02,1.406478907869502248e-01,4.464436737557144319e+00
6.930000000000000000e+02,1.408503292011140939e-01,4.472046425900436439e+00
6.940000000000000000e+02,1.410518202127421239e-01,4.479642904586071062e+00
6.950000000000000000e+02,1.412527017389794970e-01,4.487226397932237099e+00
6.960000000000000000e+02,1.414537917250500432e-01,4.494797259895150887e+00
