wavelength_nm,n,k
4.720000000000000000e+02,2.053430000000000089e+00,4.329999999999999648e-03
4.730000000000000000e+02,2.052560000000000162e+00,4.250000000000000305e-03
4.740000000000000000e+02,2.051680000000000170e+00,4.179999999999999688e-03
4.750000000000000000e+02,2.050800000000000178e+00,4.109999999999999938e-03
4.760000000000000000e+02,2.049929999999999808e+00,4.029999999999999728e-03
4.770000000000000000e+02,2.049059999999999881e+00,3.959999999999999978e-03
4.780000000000000000e+02,2.048179999999999890e+00,3.889999999999999795e-03
4.790000000000000000e+02,2.047299999999999898e+00,3.830000000000000071e-03
4.800000000000000000e+02,2.046429999999999971e+00,3.759999999999999887e-03
4.810000000000000000e+02,2.045609999999999928e+00,3.690000000000000138e-03
4.820000000000000000e+02,2.044799999999999951e+00,3.629999999999999980e-03
4.830000000000000000e+02,2.043989999999999974e+00,3.569999999999999823e-03
4.840000000000000000e+02,2.043169999999999931e+00,3.510000000000000099e-03
4.850000000000000000e+02,2.042349999999999888e+00,3.449999999999999942e-03
4.860000000000000000e+02,2.041539999999999910e+00,3.389999999999999784e-03
4.870000000000000000e+02,2.040729999999999933e+00,3.330000000000000061e-03
4.880000000000000000e+02,2.039909999999999890e+00,3.279999999999999930e-03
4.890000000000000000e+02,2.039089999999999847e+00,3.220000000000000206e-03
4.900000000000000000e+02,2.038279999999999870e+00,3.170000000000000075e-03
4.910000000000000000e+02,2.037520000000000220e+00,3.109999999999999917e-03
4.920000000000000000e+02,2.036750000000000060e+00,3.059999999999999786e-03
4.930000000000000000e+02,2.035989999999999966e+00,3.010000000000000089e-03
4.940000000000000000e+02,2.035219999999999807e+00,2.959999999999999958e-03
4.950000000000000000e+02,2.034460000000000157e+00,2.909999999999999826e-03
4.960000000000000000e+02,2.033700000000000063e+00,2.860000000000000129e-03
4.970000000000000000e+02,2.032929999999999904e+00,2.809999999999999998e-03
4.980000000000000000e+02,2.032169999999999810e+00,2.759999999999999867e-03
4.990000000000000000e+02,2.031400000000000095e+00,2.710000000000000169e-03
5.000000000000000000e+02,2.030640000000000001e+00,2.670000000000000064e-03
5.010000000000000000e+02,2.029920000000000169e+00,2.619999999999999933e-03
5.020000000000000000e+02,2.029199999999999893e+00,2.579999999999999828e-03
5.030000000000000000e+02,2.028480000000000061e+00,2.530000000000000131e-03
5.040000000000000000e+02,2.027759999999999785e+00,2.490000000000000026e-03
5.050000000000000000e+02,2.027039999999999953e+00,2.449999999999999921e-03
5.060000000000000000e+02,2.026320000000000121e+00,2.409999999999999816e-03
5.070000000000000000e+02,2.025599999999999845e+00,2.370000000000000145e-03
5.080000000000000000e+02,2.024880000000000013e+00,2.330000000000000040e-03
5.090000000000000000e+02,2.024160000000000181e+00,2.289999999999999935e-03
5.100000000000000000e+02,2.023439999999999905e+00,2.249999999999999830e-03
5.110000000000000000e+02,2.022759999999999891e+00,2.220000000000000185e-03
5.120000000000000000e+02,2.022079999999999878e+00,2.180000000000000080e-03
5.130000000000000000e+02,2.021399999999999864e+00,2.150000000000000001e-03
5.140000000000000000e+02,2.020719999999999850e+00,2.109999999999999896e-03
5.150000000000000000e+02,2.020039999999999836e+00,2.079999999999999818e-03
5.160000000000000000e+02,2.019369999999999887e+00,2.040000000000000147e-03
5.170000000000000000e+02,2.018689999999999873e+00,2.010000000000000068e-03
5.180000000000000000e+02,2.018009999999999859e+00,1.979999999999999989e-03
5.190000000000000000e+02,2.017329999999999846e+00,1.949999999999999910e-03
5.200000000000000000e+02,2.016649999999999832e+00,1.920000000000000049e-03
5.210000000000000000e+02,2.016000000000000014e+00,1.889999999999999970e-03
5.220000000000000000e+02,2.015359999999999818e+00,1.860000000000000108e-03
5.230000000000000000e+02,2.014710000000000001e+00,1.830000000000000029e-03
5.240000000000000000e+02,2.014069999999999805e+00,1.799999999999999951e-03
5.250000000000000000e+02,2.013419999999999987e+00,1.770000000000000089e-03
5.260000000000000000e+02,2.012770000000000170e+00,1.750000000000000036e-03
5.270000000000000000e+02,2.012129999999999974e+00,1.719999999999999958e-03
5.280000000000000000e+02,2.011480000000000157e+00,1.699999999999999905e-03
5.290000000000000000e+02,2.010829999999999895e+00,1.670000000000000043e-03
5.300000000000000000e+02,2.010190000000000143e+00,1.649999999999999991e-03
5.310000000000000000e+02,2.009570000000000078e+00,1.619999999999999912e-03
5.320000000000000000e+02,2.008960000000000079e+00,1.600000000000000077e-03
5.330000000000000000e+02,2.008350000000000080e+00,1.569999999999999998e-03
5.340000000000000000e+02,2.007730000000000015e+00,1.549999999999999946e-03
5.350000000000000000e+02,2.007109999999999950e+00,1.529999999999999893e-03
5.360000000000000000e+02,2.006499999999999950e+00,1.510000000000000057e-03
5.370000000000000000e+02,2.005889999999999951e+00,1.490000000000000005e-03
5.380000000000000000e+02,2.005269999999999886e+00,1.469999999999999953e-03
5.390000000000000000e+02,2.004649999999999821e+00,1.449999999999999900e-03
5.400000000000000000e+02,2.004039999999999822e+00,1.430000000000000064e-03
5.410000000000000000e+02,2.003449999999999953e+00,1.410000000000000012e-03
5.420000000000000000e+02,2.002860000000000085e+00,1.389999999999999960e-03
