wavelength_nm,n,k
5.560000000000000000e+02,4.411602426839655866e-02,3.662313100425194090e+00
5.570000000000000000e+02,4.419736260656334514e-02,3.670990345145173084e+00
5.580000000000000000e+02,4.428930957392739759e-02,3.679666450071086281e+00
5.590000000000000000e+02,4.439246507142688425e-02,3.688343417567755189e+00
5.600000000000000000e+02,4.450742900000000113e-02,3.697023249999999983e+00
5.610000000000000000e+02,4.463433613738374689e-02,3.705707458389601694e+00
5.620000000000000000e+02,4.477146076851040019e-02,3.714395588386182556e+00
5.630000000000000000e+02,4.491661205511105620e-02,3.723086694296325216e+00
5.640000000000000000e+02,4.506759915891681706e-02,3.731779830426612321e+00
5.650000000000000000e+02,4.522223124165877794e-02,3.740474051083626517e+00
5.660000000000000000e+02,4.537831746506803404e-02,3.749168410573950894e+00
5.670000000000000000e+02,4.553366699087568747e-02,3.757861963204167655e+00
5.680000000000000000e+02,4.568608898081283343e-02,3.766553763280859890e+00
5.690000000000000000e+02,4.583339259661057402e-02,3.775242865110609802e+00
5.700000000000000000e+02,4.597338699999999750e-02,3.783928323000000038e+00
5.710000000000000000e+02,4.610421190677992803e-02,3.792609500496991526e+00
5.720000000000000000e+02,4.622532924902007095e-02,3.801286998115054772e+00
5.730000000000000000e+02,4.633653151285785365e-02,3.809961725609038563e+00
5.740000000000000000e+02,4.643761118443070351e-02,3.818634592733792132e+00
5.750000000000000000e+02,4.652836074987604098e-02,3.827306509244163824e+00
5.760000000000000000e+02,4.660857269533129343e-02,3.835978384895001980e+00
5.770000000000000000e+02,4.667803950693388826e-02,3.844651129441156279e+00
5.780000000000000000e+02,4.673655367082125978e-02,3.853325652637474619e+00
5.790000000000000000e+02,4.678390767313082149e-02,3.862002864238806232e+00
5.800000000000000000e+02,4.681989400000000079e-02,3.870683673999999908e+00
5.810000000000000000e+02,4.684463654849652797e-02,3.879368271809432667e+00
5.820000000000000000e+02,4.685958485940929646e-02,3.888053968089598911e+00
5.830000000000000000e+02,4.686651988445750955e-02,3.896737353396519943e+00
5.840000000000000000e+02,4.686722257536036357e-02,3.905415018286219286e+00
5.850000000000000000e+02,4.686347388383705487e-02,3.914083553314718245e+00
5.860000000000000000e+02,4.685705476160677979e-02,3.922739549038039897e+00
5.870000000000000000e+02,4.684974616038874162e-02,3.931379596012206878e+00
