wavelength_nm,HATCN5_Ag4_T_pct,HATCN5_Ag4_Rmeas_pct,HATCN5_Ag4_Rcorr_pct,HATCN5_Ag4_A_pct,HATCN5_Ag5_T_pct,HATCN5_Ag5_Rmeas_pct,HATCN5_Ag5_Rcorr_pct,HATCN5_Ag5_A_pct,HATCN5_Ag6_T_pct,HATCN5_Ag6_Rmeas_pct,HATCN5_Ag6_Rcorr_pct,HATCN5_Ag6_A_pct,HATCN5_Ag7_T_pct,HATCN5_Ag7_Rmeas_pct,HATCN5_Ag7_Rcorr_pct,HATCN5_Ag7_A_pct,HATCN5_Ag8_T_pct,HATCN5_Ag8_Rmeas_pct,HATCN5_Ag8_Rcorr_pct,HATCN5_Ag8_A_pct,HATCN5_Ag10_T_pct,HATCN5_Ag10_Rmeas_pct,HATCN5_Ag10_Rcorr_pct,HATCN5_Ag10_A_pct,HATCN5_Ag12_T_pct,HATCN5_Ag12_Rmeas_pct,HATCN5_Ag12_Rcorr_pct,HATCN5_Ag12_A_pct,MoOx5_bare_T_pct,MoOx5_bare_Rmeas_pct,MoOx5_bare_Rcorr_pct,MoOx5_bare_A_pct,MoOx5_Ag4_T_pct,MoOx5_Ag4_Rmeas_pct,MoOx5_Ag4_Rcorr_pct,MoOx5_Ag4_A_pct,MoOx5_Ag5_T_pct,MoOx5_Ag5_Rmeas_pct,MoOx5_Ag5_Rcorr_pct,MoOx5_Ag5_A_pct,MoOx5_Ag6_T_pct,MoOx5_Ag6_Rmeas_pct,MoOx5_Ag6_Rcorr_pct,MoOx5_Ag6_A_pct,MoOx5_Ag7_T_pct,MoOx5_Ag7_Rmeas_pct,MoOx5_Ag7_Rcorr_pct,MoOx5_Ag7_A_pct,MoOx5_Ag8_T_pct,MoOx5_Ag8_Rmeas_pct,MoOx5_Ag8_Rcorr_pct,MoOx5_Ag8_A_pct,MoOx5_Ag10_T_pct,MoOx5_Ag10_Rmeas_pct,MoOx5_Ag10_Rcorr_pct,MoOx5_Ag10_A_pct,MoOx5_Ag12_T_pct,MoOx5_Ag12_Rmeas_pct,MoOx5_Ag12_Rcorr_pct,MoOx5_Ag12_A_pct
414,74.1971,12.1110,12.5071,13.2958,74.6509,12.6107,13.0116,12.3374,74.4233,13.0317,13.4302,12.1465,72.9600,14.5282,14.9112,12.1287,71.7427,16.4940,16.8643,11.3930,69.6963,18.5100,18.8595,11.4442,66.1673,22.7628,23.0778,10.7550,,,,,71.1196,12.8584,13.2223,15.6581,70.2545,13.7214,14.0765,15.6690,71.0961,14.2139,14.5776,14.3263,70.9811,15.3084,15.6709,13.3480,69.7454,16.3435,16.6935,13.5611,66.9217,18.4145,18.7367,14.3416,,,,
412,74.1852,11.9989,12.3951,13.4197,74.5488,12.5708,12.9709,12.4804,74.4373,13.2093,13.6082,11.9545,72.9727,14.7392,15.1226,11.9047,71.9628,16.2723,16.6451,11.3921,69.7167,18.2568,18.6067,11.6766,66.0614,22.0698,22.3840,11.5546,,,,,71.5062,12.6270,12.9951,15.4987,70.3381,13.6021,13.9583,15.7036,71.8315,14.3587,14.7301,13.4384,71.4823,15.1057,15.4735,13.0442,70.2025,15.9912,16.3460,13.4515,66.6026,18.2159,18.5352,14.8622,,,,
410,74.1842,11.6820,12.0785,13.7374,74.9378,12.5336,12.9382,12.1240,74.5182,12.8555,13.2555,12.2263,73.0217,14.4448,14.8290,12.1494,72.0498,16.3322,16.7062,11.2440,69.6669,17.7778,18.1275,12.2057,66.7643,22.0944,22.4155,10.8202,,,,,71.6284,12.6717,13.0413,15.3302,71.0273,13.5425,13.9060,15.0667,71.9786,14.2349,14.6081,13.4133,71.7897,14.8431,15.2144,12.9960,70.4385,15.8304,16.1878,13.3737,67.1967,17.8301,18.1554,14.6478,,,,
408,74.1743,11.8003,12.1969,13.6289,74.6594,12.4213,12.8231,12.5175,74.3266,13.0143,13.4125,12.2609,73.4855,14.0903,14.4796,12.0349,71.8740,15.8730,16.2454,11.8806,69.7262,17.9369,18.2873,11.9865,66.1939,21.7970,22.1129,11.6932,,,,,72.0589,12.4970,12.8713,15.0698,70.8964,13.4932,13.8555,15.2481,72.3844,14.0781,14.4558,13.1597,72.2690,14.8531,15.2295,12.5014,70.9051,16.0488,16.4112,12.6837,67.3457,18.1033,18.4302,14.2241,,,,
406,74.2985,11.9890,12.3872,13.3144,74.7938,12.1310,12.5345,12.6717,74.3465,12.9923,13.3910,12.2624,72.8479,14.3809,14.7637,12.3884,72.1473,16.1103,16.4857,11.3669,69.8189,17.8970,18.2486,11.9325,67.0199,21.9417,22.2658,10.7144,,,,,72.6975,12.3331,12.7143,14.5881,71.5351,13.2339,13.6030,14.8619,73.1210,13.8304,14.2161,12.6629,72.3773,14.5823,14.9602,12.6625,71.1190,15.8674,16.2323,12.6488,68.0979,17.9217,18.2563,13.6459,,,,
404,74.2809,11.7979,12.1962,13.5229,74.6835,12.3662,12.7688,12.5477,74.3189,13.0710,13.4697,12.2114,73.3595,14.6326,15.0210,11.6195,72.1905,16.1796,16.5558,11.2537,69.8751,17.5007,17.8532,12.2717,66.8831,21.4296,21.7525,11.3644,,,,,72.7459,12.2937,12.6757,14.5784,71.8004,13.5565,13.9286,14.2710,73.1487,13.8875,14.2737,12.5776,72.7811,14.5039,14.8863,12.3327,71.1468,15.6352,16.0006,12.8526,68.1199,16.9998,17.3347,14.5454,,,,
402,74.2650,12.0357,12.4341,13.3010,74.8005,12.3040,12.7082,12.4914,74.6068,13.2362,13.6383,11.7550,73.2661,13.9871,14.3748,12.3591,71.6674,16.0096,16.3806,11.9520,70.1113,17.5769,17.9320,11.9568,66.6503,21.6159,21.9368,11.4129,,,,,73.1722,12.2975,12.6843,14.1436,71.8793,13.1794,13.5526,14.5681,74.0052,13.8326,14.2282,11.7667,73.6692,14.5193,14.9113,11.4195,71.6710,15.3705,15.7416,12.5874,68.7989,16.9870,17.3289,13.8721,,,,
400,74.6842,11.6039,12.0071,13.3088,74.7246,12.2610,12.6646,12.6109,74.4304,13.1400,13.5404,12.0292,72.9352,14.4367,14.8212,12.2437,72.6647,16.0683,16.4500,10.8853,70.2373,17.3340,17.6906,12.0721,66.9293,21.5251,21.8489,11.2218,,,,,73.3898,12.1229,12.5122,14.0980,72.8181,13.1215,13.5047,13.6772,74.4856,13.6205,14.0216,11.4928,73.7620,14.1342,14.5274,11.7106,72.3933,15.3677,15.7465,11.8602,69.0851,17.1817,17.5267,13.3883,,,,
398,74.7930,11.9695,12.3742,12.8328,75.1434,12.6750,13.0834,11.7732,74.2738,13.3250,13.7241,12.0022,73.0758,14.3482,14.7345,12.1897,72.7468,16.0177,16.4005,10.8527,70.4110,17.7049,18.0635,11.5255,67.2764,21.6041,21.9315,10.7921,,,,,73.4221,13.0344,13.4244,13.1535,72.6173,13.3159,13.6973,13.6854,74.4923,13.4170,13.8184,11.6893,74.4381,14.1537,14.5545,11.0074,72.2574,15.9601,16.3377,11.4049,69.3182,17.3134,17.6610,13.0208,,,,
396,74.6183,12.0021,12.4051,12.9766,74.8262,12.2867,12.6919,12.4818,74.4148,12.8551,13.2559,12.3293,73.2093,14.3846,14.7726,12.0182,71.7223,15.1167,15.4891,12.7886,70.0695,17.1497,17.5051,12.4254,66.9447,20.4128,20.7372,12.3181,,,,,73.2147,12.5040,12.8920,13.8933,72.9355,13.2645,13.6496,13.4149,74.6152,13.2814,13.6844,11.7004,73.9246,13.7310,14.1265,11.9489,72.9807,15.1340,15.5196,11.4997,69.5876,16.6379,16.9884,13.4239,,,,
394,74.4679,12.0801,12.4818,13.0503,74.9235,12.0771,12.4837,12.5928,74.3242,12.3836,12.7838,12.8920,72.9468,14.1146,14.5001,12.5531,72.1883,15.6885,16.0660,11.7457,70.4650,16.8327,17.1924,12.3426,67.5778,20.7309,21.0617,11.3605,,,,,73.8519,12.1598,12.5549,13.5932,73.0206,12.9017,13.2880,13.6914,75.6779,13.1791,13.5940,10.7281,74.8427,13.9213,14.3270,10.8302,73.0996,15.4389,15.8260,11.0745,70.1267,16.9310,17.2873,12.5860,,,,
392,74.5467,12.0366,12.4394,13.0139,74.5300,11.9641,12.3668,13.1032,74.2159,12.5116,12.9109,12.8733,72.7435,13.2964,13.6800,13.5765,72.1286,14.5286,14.9058,12.9657,69.7230,16.4217,16.7741,13.5029,67.1115,21.0695,21.3960,11.4925,,,,,73.3088,12.0045,12.3941,14.2971,73.4059,12.9448,13.3354,13.2587,75.3066,13.6412,14.0523,10.6411,74.9565,13.3858,13.7931,11.2505,72.9955,14.4063,14.7926,12.2119,69.4953,16.4779,16.8280,13.6766,,,,
390,74.2404,11.9591,12.3590,13.4006,74.3292,12.6054,13.0062,12.6647,74.2060,13.0441,13.4436,12.3504,73.3382,13.6748,14.0650,12.5968,71.8473,15.4194,15.7939,12.3588,69.9992,16.0379,16.3934,13.6074,66.9997,19.8443,20.1699,12.8304,,,,,73.6634,12.3930,12.7867,13.5499,73.3384,12.6912,13.0813,13.5802,75.5756,13.9215,14.3359,10.0885,74.3807,13.6133,14.0147,11.6046,73.2397,14.4883,14.8774,11.8828,69.9888,15.8119,16.1673,13.8439,,,,
388,73.9703,12.1089,12.5061,13.5236,74.2906,12.1050,12.5057,13.2037,74.1910,12.8618,13.2614,12.5476,73.7324,13.4949,13.8896,12.3780,71.4694,15.4370,15.8079,12.7227,69.2798,16.8641,17.2126,13.5076,67.4664,19.9726,20.3030,12.2305,,,,,74.7158,12.2015,12.6068,12.6774,73.4177,12.8941,13.2854,13.2969,75.6994,13.0547,13.4707,10.8299,75.8982,13.9489,14.3671,9.7347,72.9593,14.8047,15.1912,11.8495,70.5401,15.9127,16.2740,13.1859,,,,
386,73.9866,12.3656,12.7633,13.2501,74.5552,11.7491,12.1530,13.2918,73.6886,12.0142,12.4088,13.9027,72.7625,13.7551,14.1398,13.0977,70.9940,14.6425,15.0087,13.9973,69.2981,15.8504,16.1993,14.5025,67.1069,20.0040,20.3312,12.5619,,,,,74.3148,11.6783,12.0796,13.6057,73.3396,11.8343,12.2251,14.4353,75.9372,12.0408,12.4597,11.6031,74.8339,13.4155,13.8224,11.3437,72.4935,13.9033,14.2851,13.2214,71.3383,15.4200,15.7897,12.8719,,,,
384,74.0610,11.4995,11.8984,14.0407,74.2234,11.7970,12.1975,13.5790,73.4130,12.3768,12.7687,13.8183,72.4343,12.4956,12.8771,14.6886,71.8595,15.3538,15.7292,12.4112,68.7929,15.6983,16.0425,15.1647,67.3214,19.1787,19.5082,13.1704,,,,,73.6114,11.6697,12.0637,14.3250,73.3294,12.2516,12.6426,14.0279,76.8496,12.3289,12.7583,10.3921,76.0216,12.7703,13.1905,10.7879,72.9517,13.6269,14.0138,13.0345,70.4745,15.6344,15.9956,13.5299,,,,
382,74.7289,11.9098,12.3162,12.9550,74.3012,12.9866,13.3884,12.3104,73.7287,13.2303,13.6259,12.6454,73.4612,13.7858,14.1785,12.3603,72.0711,15.7092,16.0872,11.8417,69.0532,16.4916,16.8386,14.1082,67.4448,20.1202,20.4512,12.1039,,,,,73.8568,12.0169,12.4138,13.7294,73.7647,12.9989,13.3949,12.8404,76.5461,13.3107,13.7371,9.7168,76.1615,14.6700,15.0921,8.7464,74.0665,14.1046,14.5038,11.4298,71.2767,15.8546,16.2243,12.4990,,,,
380,74.7943,12.5289,12.9364,12.2693,74.4102,12.8713,13.2746,12.3152,73.9546,13.4399,13.8382,12.2072,72.8747,13.6038,13.9906,13.1347,72.3685,15.7695,16.1509,11.4805,70.0406,16.8689,17.2262,12.7333,67.5187,20.7125,21.0446,11.4367,,,,,73.9075,12.2093,12.6071,13.4854,74.0198,12.5241,12.9232,13.0571,77.7914,13.4112,13.8519,8.3567,75.4030,14.6745,15.0886,9.5084,74.5112,14.2605,14.6648,10.8240,71.2689,15.5253,15.8952,12.8360,,,,
378,73.7669,12.2247,12.6213,13.6118,73.8787,13.0697,13.4675,12.6538,73.4302,12.6282,13.0213,13.5486,72.5122,14.1446,14.5279,12.9599,72.0482,14.8039,15.1822,12.7696,70.1867,17.1333,17.4924,12.3209,67.1049,18.9015,19.2297,13.6654,,,,,74.1273,11.9463,12.3468,13.5260,73.3082,12.4714,12.8632,13.8287,77.3598,12.6728,13.1090,9.5312,76.1900,13.3341,13.7572,10.0528,74.3569,13.9348,14.3378,11.3053,71.6047,15.9101,16.2838,12.1116,,,,
376,73.4833,12.6071,13.0011,13.5157,73.2124,11.7492,12.1402,14.6473,72.7709,13.0879,13.4742,13.7549,71.8877,14.4674,14.8444,13.2678,71.6472,14.3729,14.7474,13.6053,69.6358,16.0052,16.3590,14.0052,65.7561,19.1943,19.5098,14.7341,,,,,72.3220,11.5062,11.8878,15.7902,72.4883,12.5778,12.9611,14.5506,76.6315,12.4846,12.9130,10.4555,76.3082,12.0728,12.4976,11.1942,74.5287,15.1802,15.5854,9.8859,71.7971,14.9657,15.3418,12.8611,,,,
374,73.9020,12.8971,13.2959,12.8021,73.9013,13.0272,13.4260,12.6727,73.1338,12.2439,12.6344,14.2318,72.2786,14.1049,14.4864,13.2350,71.6155,15.8690,16.2435,12.1410,70.0712,15.8038,16.1623,13.7665,68.4535,18.3067,18.6489,12.8977,,,,,73.5604,13.0694,13.4645,12.9751,73.8512,12.6958,13.0941,13.0547,78.7109,13.3118,13.7641,7.5250,76.7158,14.2881,14.7178,8.5663,75.0344,14.1048,14.5159,10.4498,71.9063,14.3941,14.7716,13.3222,,,,
372,73.4993,12.2545,12.6493,13.8515,73.1463,12.7229,13.1139,13.7397,72.2790,12.1644,12.5461,15.1749,72.0449,12.7192,13.0984,14.8567,70.2022,13.7329,14.0930,15.7048,69.6850,15.2505,15.6054,14.7097,66.7453,18.0595,18.3851,14.8696,,,,,72.9534,12.5805,12.9694,14.0773,73.3701,12.5414,12.9347,13.6952,77.9214,13.0475,13.4912,8.5874,77.2842,13.3091,13.7456,8.9702,74.8520,15.9874,16.3968,8.7512,72.7610,13.7314,14.1183,13.1208,,,,
370,72.6963,13.2975,13.6840,13.6197,72.4670,12.2889,12.6730,14.8600,72.4390,12.4366,12.8204,14.7406,70.0513,13.0326,13.3916,16.5571,70.7511,15.0663,15.4325,13.8164,68.4754,15.1217,15.4646,16.0600,67.2983,18.2986,18.6298,14.0719,,,,,74.2894,12.1519,12.5555,13.1550,71.9056,12.2483,12.6264,15.4680,77.1594,12.2424,12.6779,10.1628,77.2510,12.2791,12.7156,10.0334,74.9198,13.7731,14.1836,10.8966,70.9789,14.3788,14.7472,14.2738,,,,
368,72.0265,12.8096,13.1893,14.7842,72.3354,12.8536,13.2366,14.4279,71.2517,12.8839,13.2555,15.4928,71.7378,13.6446,14.0213,14.2409,69.0214,15.9147,16.2634,14.7152,67.0723,15.5142,15.8435,17.0842,65.5279,18.8386,19.1530,15.3191,,,,,74.0252,12.4652,12.8664,13.1084,72.3598,12.6032,12.9864,14.6538,77.0632,13.5918,14.0266,8.9103,77.0944,14.1150,14.5500,8.3556,73.6486,14.2709,14.6680,11.6834,69.8028,14.5585,14.9152,15.2820,,,,
366,72.8179,13.0498,13.4383,13.7438,72.4481,12.6657,13.0503,14.5016,72.1634,13.0050,13.3866,14.4500,71.3822,14.9848,15.3582,13.2596,69.4085,15.8184,16.1714,14.4201,66.5600,15.0362,15.3608,18.0792,67.0717,18.5215,18.8511,14.0772,,,,,72.9508,12.6446,13.0345,14.0147,73.3167,12.5743,12.9682,13.7152,78.1127,11.5967,12.0437,9.8436,76.3943,14.3232,14.7508,8.8549,72.7987,14.9173,15.3056,11.8957,70.0306,14.0871,14.4464,15.5230,,,,
364,72.0387,13.4753,13.8559,14.1054,72.2265,12.5409,12.9235,14.8500,71.0987,12.6173,12.9880,15.9134,71.0214,12.6209,12.9908,15.9877,69.4638,14.7277,15.0815,15.4546,66.9311,14.2374,14.5660,18.5030,65.5027,16.8263,17.1410,17.3563,,,,,72.6588,11.2777,11.6649,15.6763,72.4580,12.1564,12.5414,15.0005,77.8280,12.7415,13.1857,8.9862,77.3012,12.0569,12.4951,10.2038,74.3125,13.0472,13.4522,12.2353,71.0457,14.9527,15.3229,13.6314,,,,
362,71.1089,14.8987,15.2699,13.6212,71.4340,13.3122,13.6868,14.8792,70.5102,13.0480,13.4130,16.0768,68.9393,12.7703,13.1192,17.9415,69.1201,14.0416,14.3923,16.4876,66.2857,17.0766,17.3991,16.3152,64.0162,17.3978,17.6986,18.2852,,,,,72.4952,11.4655,11.8513,15.6535,71.4014,12.5674,12.9417,15.6569,77.1542,12.1887,12.6257,10.2201,75.9055,11.7791,12.2020,11.8925,75.2089,11.9149,12.3301,12.4611,69.3881,14.7591,15.1126,15.4994,,,,
360,70.8550,12.9502,13.3190,15.8260,70.5632,13.1078,13.4736,15.9632,69.8677,13.4061,13.7648,16.3675,68.2394,13.9996,14.3418,17.4188,68.2757,14.9122,15.2547,16.4696,66.9844,13.8824,14.2120,18.8035,65.4300,14.9967,15.3112,19.2587,,,,,73.9424,13.4754,13.8772,12.1805,72.0947,12.0597,12.4416,15.4637,78.4749,11.2491,11.7015,9.8235,78.2347,14.2235,14.6732,7.0921,73.5133,14.5605,14.9575,11.5292,71.1941,13.3195,13.6919,15.1140,,,,
358,71.5020,13.4767,13.8527,14.6453,69.1607,13.3340,13.6858,17.1534,69.8988,13.9677,14.3270,15.7742,68.3246,16.0064,16.3497,15.3257,66.9760,16.3185,16.6484,16.3756,63.8241,15.3069,15.6065,20.5694,64.0585,18.3721,18.6739,17.2675,,,,,71.1722,13.3303,13.7028,15.1250,70.8063,13.5955,13.9643,15.2295,75.5318,13.3983,13.8179,10.6503,76.8024,14.0080,14.4419,8.7557,72.6712,13.2440,13.6324,13.6964,69.5517,14.0639,14.4197,16.0286,,,,
356,69.8185,12.7923,13.1511,17.0303,67.6620,13.9671,14.3041,18.0339,67.6757,13.6749,14.0120,18.3123,61.7001,14.7576,15.0378,23.2620,65.4737,16.9033,17.2189,17.3074,63.2399,16.4480,16.7424,20.0176,62.5035,20.7765,21.0641,16.4325,,,,,72.1529,11.3657,11.7489,16.0982,70.2180,13.4726,13.8356,15.9464,75.9023,13.6267,14.0508,10.0468,75.3590,13.0557,13.4738,11.1672,72.2843,13.1331,13.5178,14.1979,69.5440,14.9161,15.2721,15.1839,,,,
354,66.6244,13.1109,13.4379,19.9377,66.4288,13.0590,13.3841,20.1871,64.8516,13.7529,14.0628,21.0855,66.5229,14.4777,14.8038,18.6733,65.7329,14.5765,14.8949,19.3722,62.1102,15.2545,15.5388,22.3510,60.6019,17.1133,17.3840,22.0142,,,,,68.8969,10.5687,10.9184,20.1847,69.0598,13.3703,13.7217,17.2185,76.0061,12.5241,12.9497,11.0442,74.2824,12.4450,12.8516,12.8660,71.2834,12.9939,13.3684,15.3482,68.9945,14.8258,15.1766,15.8289,,,,
352,67.2205,12.0878,12.4211,20.3584,66.5760,13.4056,13.7326,19.6914,65.5444,14.2736,14.5905,19.8651,65.8482,14.1022,14.4220,19.7298,64.9668,15.3271,15.6384,19.3948,61.7158,13.9031,14.1840,24.1002,60.2188,16.8421,17.1096,22.6717,,,,,71.1345,11.8061,12.1794,16.6861,69.5140,12.5865,12.9429,17.5431,78.9817,12.2737,12.7338,8.2845,74.4053,13.7906,14.1990,11.3957,71.6395,15.0690,15.4475,12.9129,69.9163,14.8624,15.2230,14.8608,,,,
350,66.7607,12.0537,12.3828,20.8565,64.8268,14.1049,14.4152,20.7579,63.5243,11.7377,12.0356,24.4401,62.7257,14.5926,14.8831,22.3912,66.5261,12.9907,13.3175,20.1564,60.8570,15.3769,15.6503,23.4927,61.3110,16.2904,16.5680,22.1210,,,,,70.2754,11.9090,12.2737,17.4509,68.4141,11.6372,11.9828,19.6031,76.8710,13.4990,13.9353,9.1937,74.3270,12.8985,13.3065,12.3665,70.2597,12.7227,13.0872,16.6531,67.8876,14.4308,14.7711,17.3413,,,,
